All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"cancer",1,"ctv3",B010.,B010.,"Malignant tumour of base of tongue"
"cancer",1,"ctv3",B0100,B0100,"Malignant neoplasm of base of tongue dorsal surface"
"cancer",1,"ctv3",B010z,B010z,"Malignant neoplasm of fixed part of tongue NOS"
"cancer",1,"ctv3",B011.,B011.,"Malignant neoplasm of dorsal surface of tongue"
"cancer",1,"ctv3",B0110,B0110,"Malig tumour anterior two-thirds of tongue dorsal surface"
"cancer",1,"ctv3",B0111,B0111,"Malignant neoplasm of midline of tongue"
"cancer",1,"ctv3",B011z,B011z,"Malignant neoplasm of dorsum of tongue NOS"
"cancer",1,"ctv3",B012.,B012.,"Malignant neoplasm of tongue, tip and lateral border"
"cancer",1,"ctv3",B013.,B013.,"Malignant neoplasm of ventral surface of tongue"
"cancer",1,"ctv3",B0130,B0130,"Malig tumour anterior two-thirds of tongue ventral surface"
"cancer",1,"ctv3",B0131,B0131,"Malignant tumour of fraenum linguae"
"cancer",1,"ctv3",B013z,B013z,"Malignant neoplasm of ventral tongue surface NOS"
"cancer",1,"ctv3",B014.,B014.,"Malignant neoplasm of anterior 2/3 of tongue unspecified"
"cancer",1,"ctv3",B015.,B015.,"Malignant tumour of junctional zone of tongue"
"cancer",1,"ctv3",B016.,B016.,"Malignant tumour of lingual tonsil"
"cancer",1,"ctv3",B017.,B017.,"Malignant overlapping lesion of tongue"
"cancer",1,"ctv3",B01y.,B01y.,"Malignant neoplasm of other sites of tongue"
"cancer",1,"ctv3",B01z.,B01z.,"Malignant neoplasm of tongue NOS"
"cancer",1,"ctv3",B02..,B02..,"Malignant tumour of major salivary gland"
"cancer",1,"ctv3",B020.,B020.,"Malignant tumour of parotid gland"
"cancer",1,"ctv3",B021.,B021.,"Malignant tumour of submandibular gland"
"cancer",1,"ctv3",B022.,B022.,"Malignant tumour of sublingual gland"
"cancer",1,"ctv3",B023.,B023.,"Malignant neoplasm, overlapping lesion of major saliv gland"
"cancer",1,"ctv3",B02y.,B02y.,"Malignant neoplasm of other major salivary glands"
"cancer",1,"ctv3",B02z.,B02z.,"Malignant neoplasm of major salivary gland NOS"
"cancer",1,"ctv3",B03..,B03..,"Malignant tumour of gum"
"cancer",1,"ctv3",B030.,B030.,"Malignant tumour of upper gingiva"
"cancer",1,"ctv3",B031.,B031.,"Malignant tumour of lower gingiva"
"cancer",1,"ctv3",B03y.,B03y.,"Malignant neoplasm of other sites of gum"
"cancer",1,"ctv3",B03z.,B03z.,"Malignant neoplasm of gum NOS"
"cancer",1,"ctv3",B04..,B04..,"Malignant tumour of floor of mouth"
"cancer",1,"ctv3",B040.,B040.,"Malignant tumour of anterior floor of mouth"
"cancer",1,"ctv3",B041.,B041.,"Malignant tumour of lateral floor of mouth"
"cancer",1,"ctv3",B042.,B042.,"Malignant neoplasm, overlapping lesion of floor of mouth"
"cancer",1,"ctv3",B04y.,B04y.,"Malignant neoplasm of other sites of floor of mouth"
"cancer",1,"ctv3",B04z.,B04z.,"Malignant neoplasm of floor of mouth NOS"
"cancer",1,"ctv3",B05..,B05..,"Malignant neoplasm of other and unspecified parts of mouth"
"cancer",1,"ctv3",B050.,B050.,"Malignant tumour of buccal mucosa"
"cancer",1,"ctv3",B051.,B051.,"Malignant tumour of vestibule of mouth"
"cancer",1,"ctv3",B0510,B0510,"Malignant tumour of upper buccal sulcus"
"cancer",1,"ctv3",B0511,B0511,"Malignant tumour of lower buccal sulcus"
"cancer",1,"ctv3",B0512,B0512,"Malignant tumour of upper labial sulcus"
"cancer",1,"ctv3",B0513,B0513,"Malignant tumour of lower labial sulcus"
"cancer",1,"ctv3",B051z,B051z,"Malignant neoplasm of vestibule of mouth NOS"
"cancer",1,"ctv3",B052.,B052.,"Malignant tumour of hard palate"
"cancer",1,"ctv3",B053.,B053.,"Malignant tumour of soft palate"
"cancer",1,"ctv3",B054.,B054.,"Malignant tumour of uvula"
"cancer",1,"ctv3",B055.,B055.,"Malignant neoplasm of palate unspecified"
"cancer",1,"ctv3",B0550,B0550,"Malignant neoplasm of junction of hard and soft palate"
"cancer",1,"ctv3",B0551,B0551,"Malignant tumour of palate"
"cancer",1,"ctv3",B055z,B055z,"Malignant neoplasm of palate NOS"
"cancer",1,"ctv3",B056.,B056.,"Malignant tumour of retromolar area"
"cancer",1,"ctv3",B05y.,B05y.,"Malignant neoplasm of other specified mouth parts"
"cancer",1,"ctv3",B05z.,B05z.,"Malignant neoplasm of mouth NOS"
"cancer",1,"ctv3",B05z0,B05z0,"Kaposi's sarcoma of palate"
"cancer",1,"ctv3",B06..,B06..,"Malignant tumour of oropharynx"
"cancer",1,"ctv3",B060.,B060.,"Malignant tumour of tonsil"
"cancer",1,"ctv3",B0600,B0600,"Malignant neoplasm of faucial tonsil"
"cancer",1,"ctv3",B0601,B0601,"Malignant neoplasm of palatine tonsil"
"cancer",1,"ctv3",B0602,B0602,"Malignant neoplasm of overlapping lesion of tonsil"
"cancer",1,"ctv3",B060z,B060z,"Malignant neoplasm tonsil NOS"
"cancer",1,"ctv3",B061.,B061.,"Malignant tumour of tonsillar fossa"
"cancer",1,"ctv3",B062.,B062.,"Malignant tumour of tonsillar pillar"
"cancer",1,"ctv3",B0621,B0621,"Malignant tumour of glossopalatine fold"
"cancer",1,"ctv3",B0622,B0622,"Malignant tumour of anterior tonsillar pillar"
"cancer",1,"ctv3",B062z,B062z,"Malignant neoplasm of tonsillar fossa NOS"
"cancer",1,"ctv3",B063.,B063.,"Malignant tumour of vallecula"
"cancer",1,"ctv3",B064.,B064.,"Malignant neoplasm of anterior epiglottis"
"cancer",1,"ctv3",B0640,B0640,"Malignant neoplasm of epiglottis, free border"
"cancer",1,"ctv3",B0641,B0641,"Malignant neoplasm of glossoepiglottic fold"
"cancer",1,"ctv3",B064z,B064z,"Malignant neoplasm of anterior epiglottis NOS"
"cancer",1,"ctv3",B065.,B065.,"Malignant neoplasm of junctional region of epiglottis"
"cancer",1,"ctv3",B066.,B066.,"Malignant neoplasm of lateral wall of oropharynx"
"cancer",1,"ctv3",B067.,B067.,"Malignant tumour of posterior wall of oropharynx"
"cancer",1,"ctv3",B06y.,B06y.,"Malignant neoplasm of oropharynx, other specified sites"
"cancer",1,"ctv3",B06y0,B06y0,"Malignant tumour of branchial cleft"
"cancer",1,"ctv3",B06yz,B06yz,"Malignant neoplasm of other specified site of oropharynx NOS"
"cancer",1,"ctv3",B06z.,B06z.,"Malignant neoplasm of oropharynx NOS"
"cancer",1,"ctv3",B07..,B07..,"Malignant tumour of nasopharynx"
"cancer",1,"ctv3",B070.,B070.,"Malignant tumour of roof of nasopharynx"
"cancer",1,"ctv3",B071.,B071.,"Malignant tumour of posterior wall of nasopharynx"
"cancer",1,"ctv3",B0710,B0710,"Malignant tumour of adenoid"
"cancer",1,"ctv3",B071z,B071z,"Malignant neoplasm of posterior wall of nasopharynx NOS"
"cancer",1,"ctv3",B072.,B072.,"Malignant tumour of lateral wall of nasopharynx"
"cancer",1,"ctv3",B0720,B0720,"Malignant tumour of pharyngeal recess"
"cancer",1,"ctv3",B0721,B0721,"Malignant tumour of opening of auditory tube"
"cancer",1,"ctv3",B072z,B072z,"Malignant neoplasm of lateral wall of nasopharynx NOS"
"cancer",1,"ctv3",B073.,B073.,"Malignant tumour of anterior wall of nasopharynx"
"cancer",1,"ctv3",B0730,B0730,"Malignant neoplasm of floor of nasopharynx"
"cancer",1,"ctv3",B0731,B0731,"Malignant tumour of nasopharyngeal soft palate surface"
"cancer",1,"ctv3",B0732,B0732,"Malignant tumour posterior margin nasal septum and choanae"
"cancer",1,"ctv3",B073z,B073z,"Malignant neoplasm of anterior wall of nasopharynx NOS"
"cancer",1,"ctv3",B074.,B074.,"Malignant neoplasm, overlapping lesion of nasopharynx"
"cancer",1,"ctv3",B07y.,B07y.,"Malignant neoplasm of other specified site of nasopharynx"
"cancer",1,"ctv3",B07z.,B07z.,"Malignant neoplasm of nasopharynx NOS"
"cancer",1,"ctv3",B08..,B08..,"Malignant tumour of hypopharynx"
"cancer",1,"ctv3",B080.,B080.,"Malignant tumour of postcricoid region"
"cancer",1,"ctv3",B081.,B081.,"Malignant tumour of pyriform fossa"
"cancer",1,"ctv3",B082.,B082.,"Malignant tumour aryepiglottic fold - hypopharyngeal aspect"
"cancer",1,"ctv3",B083.,B083.,"Malignant neoplasm of posterior pharynx"
"cancer",1,"ctv3",B084.,B084.,"Malignant neoplasm, overlapping lesion of hypopharynx"
"cancer",1,"ctv3",B08y.,B08y.,"Malignant neoplasm of other specified hypopharyngeal site"
"cancer",1,"ctv3",B08z.,B08z.,"Malignant neoplasm of hypopharynx NOS"
"cancer",1,"ctv3",B0z..,B0z..,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
"cancer",1,"ctv3",B0z0.,B0z0.,"Malignant neoplasm of pharynx unspecified"
"cancer",1,"ctv3",B0z1.,B0z1.,"Malignant tumour of Waldeyer's ring"
"cancer",1,"ctv3",B0zy.,B0zy.,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
"cancer",1,"ctv3",B0zz.,B0zz.,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
"cancer",1,"ctv3",B1...,B1...,"Malig neoplasm digest organs and peritoneum (& [carcinoma])"
"cancer",1,"ctv3",B10..,B10..,"Malignant tumour of oesophagus"
"cancer",1,"ctv3",B100.,B100.,"Malignant tumour of cervical part of oesophagus"
"cancer",1,"ctv3",B101.,B101.,"Malignant tumour of thoracic part of oesophagus"
"cancer",1,"ctv3",B102.,B102.,"Malignant tumour of abdominal part of oesophagus"
"cancer",1,"ctv3",B103.,B103.,"Malignant tumour of upper third of oesophagus"
"cancer",1,"ctv3",B104.,B104.,"Malignant tumour of middle third of oesophagus"
"cancer",1,"ctv3",B105.,B105.,"Malignant tumour of lower third of oesophagus"
"cancer",1,"ctv3",B106.,B106.,"Malignant neoplasm, overlapping lesion of oesophagus"
"cancer",1,"ctv3",B10y.,B10y.,"Malignant neoplasm of other specified part of oesophagus"
"cancer",1,"ctv3",B10z.,B10z.,"(Malignant neoplasm of oesophagus NOS or oesophageal cancer"
"cancer",1,"ctv3",B11..,B11..,"(Malignant neoplasm of stomach) or (gastric neoplasm)"
"cancer",1,"ctv3",B110.,B110.,"Malignant tumour of cardia"
"cancer",1,"ctv3",B1100,B1100,"Malignant neoplasm of cardiac orifice of stomach"
"cancer",1,"ctv3",B1101,B1101,"Malignant neoplasm of cardio-oesophageal junction of stomach"
"cancer",1,"ctv3",B110z,B110z,"Malignant neoplasm of cardia of stomach NOS"
"cancer",1,"ctv3",B111.,B111.,"Malignant tumour of pylorus"
"cancer",1,"ctv3",B1110,B1110,"Malignant neoplasm of prepylorus of stomach"
"cancer",1,"ctv3",B1111,B1111,"Malignant neoplasm of pyloric canal of stomach"
"cancer",1,"ctv3",B111z,B111z,"Malignant neoplasm of pylorus of stomach NOS"
"cancer",1,"ctv3",B112.,B112.,"Malignant tumour of pyloric antrum"
"cancer",1,"ctv3",B113.,B113.,"Malignant tumour of fundus of stomach"
"cancer",1,"ctv3",B114.,B114.,"Malignant tumour of body of stomach"
"cancer",1,"ctv3",B115.,B115.,"Malignant neoplasm of lesser curve of stomach unspecified"
"cancer",1,"ctv3",B116.,B116.,"Malignant neoplasm of greater curve of stomach unspecified"
"cancer",1,"ctv3",B117.,B117.,"Malignant neoplasm, overlapping lesion of stomach"
"cancer",1,"ctv3",B11y.,B11y.,"Malignant neoplasm of other specified site of stomach"
"cancer",1,"ctv3",B11y0,B11y0,"Malignant neoplasm of anterior wall of stomach NEC"
"cancer",1,"ctv3",B11y1,B11y1,"Malignant neoplasm of posterior wall of stomach NEC"
"cancer",1,"ctv3",B11yz,B11yz,"Malignant neoplasm of other specified site of stomach NOS"
"cancer",1,"ctv3",B11z.,B11z.,"Malignant neoplasm of stomach NOS"
"cancer",1,"ctv3",B12..,B12..,"Malignant neoplasm of small intestine and duodenum"
"cancer",1,"ctv3",B120.,B120.,"Malignant tumour of duodenum"
"cancer",1,"ctv3",B121.,B121.,"Malignant tumour of jejunum"
"cancer",1,"ctv3",B122.,B122.,"Malignant tumour of ileum"
"cancer",1,"ctv3",B123.,B123.,"Malignant tumour of Meckel's diverticulum"
"cancer",1,"ctv3",B124.,B124.,"Malignant neoplasm, overlapping lesion of small intestine"
"cancer",1,"ctv3",B12y.,B12y.,"Malignant neoplasm of other specified site small intestine"
"cancer",1,"ctv3",B12z.,B12z.,"Malignant neoplasm of small intestine NOS"
"cancer",1,"ctv3",B13..,B13..,"Malignant tumour of colon"
"cancer",1,"ctv3",B130.,B130.,"Malignant tumour of hepatic flexure"
"cancer",1,"ctv3",B131.,B131.,"Malignant tumour of transverse colon"
"cancer",1,"ctv3",B132.,B132.,"Malignant tumour of descending colon"
"cancer",1,"ctv3",B133.,B133.,"Malignant tumour of sigmoid colon"
"cancer",1,"ctv3",B134.,B134.,"Malignant neoplasm of caecum (& carcinoma)"
"cancer",1,"ctv3",B135.,B135.,"Malignant tumour of appendix"
"cancer",1,"ctv3",B136.,B136.,"Malignant tumour of ascending colon"
"cancer",1,"ctv3",B137.,B137.,"Malignant tumour of splenic flexure"
"cancer",1,"ctv3",B138.,B138.,"Malignant neoplasm, overlapping lesion of colon"
"cancer",1,"ctv3",B13y.,B13y.,"Malignant neoplasm of other specified sites of colon"
"cancer",1,"ctv3",B13z.,B13z.,"Malignant neoplasm of colon (& NOS)"
"cancer",1,"ctv3",B14..,B14..,"Malignant neoplasm of rectum, rectosigmoid junction and anus"
"cancer",1,"ctv3",B140.,B140.,"Malignant tumour of rectosigmoid junction"
"cancer",1,"ctv3",B141.,B141.,"Malignant neoplasm of rectum (& carcinoma)"
"cancer",1,"ctv3",B142.,B142.,"Malignant neoplasm of anal canal (& anal carcinoma)"
"cancer",1,"ctv3",B143.,B143.,"Malignant neoplasm of anus unspecified"
"cancer",1,"ctv3",B14y.,B14y.,"Malig neop other site rectum, rectosigmoid junction and anus"
"cancer",1,"ctv3",B14z.,B14z.,"Malignant neoplasm rectum,rectosigmoid junction and anus NOS"
"cancer",1,"ctv3",B15..,B15..,"Malignant neoplasm of liver and intrahepatic bile ducts"
"cancer",1,"ctv3",B150.,B150.,"Primary malignant neoplasm of liver"
"cancer",1,"ctv3",B1500,B1500,"Primary carcinoma of liver"
"cancer",1,"ctv3",B1501,B1501,"Hepatoblastoma of liver"
"cancer",1,"ctv3",B1503,B1503,"Hepatocellular carcinoma"
"cancer",1,"ctv3",B150z,B150z,"Primary malignant neoplasm of liver NOS"
"cancer",1,"ctv3",B151.,B151.,"Malignant neoplasm of intrahepatic bile ducts"
"cancer",1,"ctv3",B1510,B1510,"Malignant neoplasm of interlobular bile ducts"
"cancer",1,"ctv3",B1511,B1511,"Malignant neoplasm of interlobular biliary canals"
"cancer",1,"ctv3",B1512,B1512,"Malignant neoplasm of intrahepatic biliary passages"
"cancer",1,"ctv3",B1513,B1513,"Malignant neoplasm of intrahepatic canaliculi"
"cancer",1,"ctv3",B1514,B1514,"Malignant neoplasm of intrahepatic gall duct"
"cancer",1,"ctv3",B151z,B151z,"Malignant neoplasm of intrahepatic bile ducts NOS"
"cancer",1,"ctv3",B152.,B152.,"Malignant neoplasm of liver unspecified"
"cancer",1,"ctv3",B15z.,B15z.,"Malignant neoplasm of liver and intrahepatic bile ducts NOS"
"cancer",1,"ctv3",B16..,B16..,"Malignant tumour of biliary tract"
"cancer",1,"ctv3",B160.,B160.,"Malignant neoplasm of gallbladder (& carcinoma)"
"cancer",1,"ctv3",B161.,B161.,"Malignant tumour of extrahepatic bile duct"
"cancer",1,"ctv3",B1610,B1610,"Malignant neoplasm of cystic duct"
"cancer",1,"ctv3",B1611,B1611,"Malignant neoplasm of hepatic duct"
"cancer",1,"ctv3",B1612,B1612,"Malignant neoplasm of common bile duct (& [carcinoma])"
"cancer",1,"ctv3",B1613,B1613,"Malignant neoplasm of sphincter of Oddi"
"cancer",1,"ctv3",B161z,B161z,"Malignant neoplasm of extrahepatic bile ducts NOS"
"cancer",1,"ctv3",B162.,B162.,"Malignant tumour of ampulla of Vater"
"cancer",1,"ctv3",B163.,B163.,"Malignant neoplasm, overlapping lesion of biliary tract"
"cancer",1,"ctv3",B16y.,B16y.,"Malignant neoplasm other gallbladder/extrahepatic bile duct"
"cancer",1,"ctv3",B16z.,B16z.,"Malignant neoplasm gallbladder/extrahepatic bile ducts NOS"
"cancer",1,"ctv3",B17..,B17..,"Malignant tumour of pancreas"
"cancer",1,"ctv3",B170.,B170.,"Malignant tumour of head of pancreas"
"cancer",1,"ctv3",B171.,B171.,"Malignant tumour of body of pancreas"
"cancer",1,"ctv3",B172.,B172.,"Malignant tumour of tail of pancreas"
"cancer",1,"ctv3",B173.,B173.,"Malignant tumour of pancreatic duct"
"cancer",1,"ctv3",B174.,B174.,"Malignant tumour of Islets of Langerhans"
"cancer",1,"ctv3",B175.,B175.,"Malignant neoplasm, overlapping lesion of pancreas"
"cancer",1,"ctv3",B17y.,B17y.,"Malignant neoplasm of other specified sites of pancreas"
"cancer",1,"ctv3",B17y0,B17y0,"Malignant neoplasm of ectopic pancreatic tissue"
"cancer",1,"ctv3",B17yz,B17yz,"Malignant neoplasm of specified site of pancreas NOS"
"cancer",1,"ctv3",B17z.,B17z.,"Malignant neoplasm of pancreas NOS"
"cancer",1,"ctv3",B18..,B18..,"Malignant tumour of peritoneum and retroperitoneum"
"cancer",1,"ctv3",B180.,B180.,"Malignant retroperitoneal tumour"
"cancer",1,"ctv3",B1800,B1800,"Malignant neoplasm of periadrenal tissue"
"cancer",1,"ctv3",B1801,B1801,"Malignant neoplasm of perinephric tissue"
"cancer",1,"ctv3",B1802,B1802,"Malignant neoplasm of retrocaecal tissue"
"cancer",1,"ctv3",B180z,B180z,"Malignant neoplasm of retroperitoneum NOS"
"cancer",1,"ctv3",B182.,B182.,"Overlapping malign lesion of retroperitoneum and peritoneum"
"cancer",1,"ctv3",B18y.,B18y.,"Malignant neoplasm of specified parts of peritoneum"
"cancer",1,"ctv3",B18y0,B18y0,"Malignant neoplasm of mesocolon"
"cancer",1,"ctv3",B18y1,B18y1,"Malignant neoplasm of mesocaecum"
"cancer",1,"ctv3",B18y2,B18y2,"Malignant neoplasm of mesorectum"
"cancer",1,"ctv3",B18y3,B18y3,"Malignant neoplasm of omentum"
"cancer",1,"ctv3",B18y4,B18y4,"Malignant neoplasm of parietal peritoneum"
"cancer",1,"ctv3",B18y5,B18y5,"Malignant neoplasm of pelvic peritoneum"
"cancer",1,"ctv3",B18y6,B18y6,"Malignant neoplasm of the pouch of Douglas"
"cancer",1,"ctv3",B18yz,B18yz,"Malignant neoplasm of specified parts of peritoneum NOS"
"cancer",1,"ctv3",B18z.,B18z.,"Malignant neoplasm of retroperitoneum and peritoneum NOS"
"cancer",1,"ctv3",B1z..,B1z..,"Malig neop oth/ill-defined sites digestive tract/peritoneum"
"cancer",1,"ctv3",B1z0.,B1z0.,"Malignant neoplasm of intestinal tract, part unspecified"
"cancer",1,"ctv3",B1z2.,B1z2.,"Malignant neoplasm, overlapping lesion of digestive system"
"cancer",1,"ctv3",B1zy.,B1zy.,"Malignant neoplasm other spec digestive tract and peritoneum"
"cancer",1,"ctv3",B1zz.,B1zz.,"Malignant neoplasm of digestive tract and peritoneum NOS"
"cancer",1,"ctv3",B2...,B2...,"Malign neopl resp tract and intrathor organs (& [carcinoma])"
"cancer",1,"ctv3",B20..,B20..,"Malig neop nasal cavities, middle ear and accessory sinuses"
"cancer",1,"ctv3",B200.,B200.,"Malignant tumour of nasal cavity"
"cancer",1,"ctv3",B2000,B2000,"Malignant neoplasm of cartilage of nose"
"cancer",1,"ctv3",B2001,B2001,"Malignant neoplasm of nasal conchae"
"cancer",1,"ctv3",B2002,B2002,"Malignant tumour of nasal septum"
"cancer",1,"ctv3",B2003,B2003,"Malignant tumour of nasal vestibule"
"cancer",1,"ctv3",B200z,B200z,"Malignant neoplasm of nasal cavities NOS"
"cancer",1,"ctv3",B201.,B201.,"Malig neop auditory tube, middle ear and mastoid air cells"
"cancer",1,"ctv3",B2010,B2010,"Malignant tumour of Eustachian tube"
"cancer",1,"ctv3",B2011,B2011,"Malignant tumour of tympanic cavity"
"cancer",1,"ctv3",B2012,B2012,"Malignant tumour of tympanic antrum"
"cancer",1,"ctv3",B2013,B2013,"Malignant tumour of mastoid air cells"
"cancer",1,"ctv3",B201z,B201z,"Malig neop auditory tube, middle ear, mastoid air cells NOS"
"cancer",1,"ctv3",B202.,B202.,"Malignant tumour of maxillary sinus"
"cancer",1,"ctv3",B203.,B203.,"Malignant tumour of ethmoid sinus"
"cancer",1,"ctv3",B204.,B204.,"Malignant tumour of frontal sinus"
"cancer",1,"ctv3",B205.,B205.,"Malignant tumour of sphenoid sinus"
"cancer",1,"ctv3",B206.,B206.,"Malignant neoplasm, overlapping lesion of accessory sinuses"
"cancer",1,"ctv3",B20y.,B20y.,"Malig neop other site nasal cavity, middle ear and sinuses"
"cancer",1,"ctv3",B20z.,B20z.,"Malignant neoplasm of accessory sinus NOS"
"cancer",1,"ctv3",B21..,B21..,"Malignant tumour of larynx"
"cancer",1,"ctv3",B210.,B210.,"Malignant tumour of glottis"
"cancer",1,"ctv3",B211.,B211.,"Malignant tumour of supraglottis"
"cancer",1,"ctv3",B212.,B212.,"Malignant tumour of subglottis"
"cancer",1,"ctv3",B213.,B213.,"Malignant tumour of laryngeal cartilage"
"cancer",1,"ctv3",B2130,B2130,"Malignant neoplasm of arytenoid cartilage"
"cancer",1,"ctv3",B2131,B2131,"Malignant neoplasm of cricoid cartilage"
"cancer",1,"ctv3",B2132,B2132,"Malignant neoplasm of cuneiform cartilage"
"cancer",1,"ctv3",B2133,B2133,"Malignant neoplasm of thyroid cartilage"
"cancer",1,"ctv3",B213z,B213z,"Malignant neoplasm of laryngeal cartilage NOS"
"cancer",1,"ctv3",B214.,B214.,"Malignant neoplasm, overlapping lesion of larynx"
"cancer",1,"ctv3",B21y.,B21y.,"Malignant neoplasm of larynx, other specified site"
"cancer",1,"ctv3",B21z.,B21z.,"Malignant neoplasm of larynx NOS"
"cancer",1,"ctv3",B24..,B24..,"Malignant neoplasm of thymus, heart and mediastinum"
"cancer",1,"ctv3",B240.,B240.,"Malignant tumour of thymus"
"cancer",1,"ctv3",B241.,B241.,"Malignant tumour of heart"
"cancer",1,"ctv3",B2410,B2410,"Malignant tumour of endocardium"
"cancer",1,"ctv3",B2411,B2411,"Malignant neoplasm of epicardium"
"cancer",1,"ctv3",B2412,B2412,"Malignant tumour of myocardium"
"cancer",1,"ctv3",B2413,B2413,"Malignant neoplasm of pericardium"
"cancer",1,"ctv3",B241z,B241z,"Malignant neoplasm of heart NOS"
"cancer",1,"ctv3",B242.,B242.,"Malignant neoplasm of anterior mediastinum"
"cancer",1,"ctv3",B243.,B243.,"Malignant neoplasm of posterior mediastinum"
"cancer",1,"ctv3",B24y.,B24y.,"Malig neop of other site of heart, thymus and mediastinum"
"cancer",1,"ctv3",B24z.,B24z.,"Malignant neoplasm of heart, thymus and mediastinum NOS"
"cancer",1,"ctv3",B25..,B25..,"Malig neo, overlapping lesion of heart, mediastinum & pleura"
"cancer",1,"ctv3",B26..,B26..,"Malignant neoplasm, overlap lesion of resp & intrathor orgs"
"cancer",1,"ctv3",B2z..,B2z..,"Malig neop other/ill-defined sites resp/intrathoracic organs"
"cancer",1,"ctv3",B2z0.,B2z0.,"Malig neop of upper respiratory tract, part unspecified"
"cancer",1,"ctv3",B3...,B3...,"[Mal neop][carc] bone (& [sarc]), connect tiss, skin, breast"
