All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"selfharm-episodes",1,"ctv3",U27..,U27..,"""[X]Intentional self harm by smoke, fire and flames"""
"selfharm-episodes",1,"ctv3",U270.,U270.,"[X]Intention self harm by smoke fire/flames occurrn at home"
"selfharm-episodes",1,"ctv3",U28..,U28..,"[X]Intentional self harm by steam hot vapours / hot objects"
"selfharm-episodes",1,"ctv3",U29..,U29..,"[X]Intentional self harm by sharp object"
"selfharm-episodes",1,"ctv3",U290.,U290.,"""[X]Intentional self harm by sharp object, occurrence at home"""
"selfharm-episodes",1,"ctv3",U291.,U291.,"[X]Intent self harm by sharp object occ resident instit'n"
"selfharm-episodes",1,"ctv3",U29y.,U29y.,"[X]Intention self harm by sharp object occ oth specif place"
"selfharm-episodes",1,"ctv3",U29z.,U29z.,"[X]Intentional self harm by sharp object occ unspecif place"
"selfharm-episodes",1,"ctv3",U2A..,U2A..,"[X]Intentional self harm by blunt object"
"selfharm-episodes",1,"ctv3",U2A0.,U2A0.,"""[X]Intentional self harm by blunt object, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2Ay.,U2Ay.,"[X]Intention self harm by blunt object occ oth specif place"
"selfharm-episodes",1,"ctv3",U2B..,U2B..,"[X]Intentional self harm by jumping from a high place"
"selfharm-episodes",1,"ctv3",U2Bz.,U2Bz.,"[X]Int self harm by jump from high place occ unspecif place"
"selfharm-episodes",1,"ctv3",U2y..,U2y..,"[X]Intentional self harm by other specified means"
"selfharm-episodes",1,"ctv3",U2y0.,U2y0.,"[X]Intentionl self harm by oth specif means occurrn at home"
"selfharm-episodes",1,"ctv3",U2y1.,U2y1.,"[X]Intent self harm by oth specif means occ resid instit'n"
"selfharm-episodes",1,"ctv3",U2yz.,U2yz.,"[X]Intent self harm by oth specif means occ unspecif place"
"selfharm-episodes",1,"ctv3",U2z..,U2z..,"[X]Intentional self harm by unspecified means"
"selfharm-episodes",1,"ctv3",U2z0.,U2z0.,"[X]Intentional self harm by unspecif means occurrn at home"
"selfharm-episodes",1,"ctv3",U2z2.,U2z2.,"[X]Intent self harm by unspec mean occ sch/ins/pub adm area"
"selfharm-episodes",1,"ctv3",U2z7.,U2z7.,"[X]Intentional self harm by unspecif means occurrn on farm"
"selfharm-episodes",1,"ctv3",U2zz.,U2zz.,"[X]Intent self harm by unspecif means occ at unspecif place"
"selfharm-episodes",1,"ctv3",U30..,U30..,"""[X]Assault by drugs, medicaments and biological substances"""
"selfharm-episodes",1,"ctv3",U409.,U409.,"""[X]Poisoning by and exposure to alcohol, undetermined intent"""
"selfharm-episodes",1,"ctv3",U40y0,U40y0,"""[X]Poison/exposure ?intent, to unspecif chemical at home"""
"selfharm-episodes",1,"ctv3",146A.,146A.,"H/O: attempted suicide"
"selfharm-episodes",1,"ctv3",14K..,14K..,"H/O: poisoning"
"selfharm-episodes",1,"ctv3",ZV156,ZV156,"[V]PH - Poisoning"
"selfharm-episodes",1,"ctv3",SL...,SL...,"(Poisng (& [drug]/[biol sub]++"
"selfharm-episodes",1,"ctv3",TK...,TK...,"(Selfinfl inj)/(cause delib ++"
"selfharm-episodes",1,"ctv3",U20..,U20..,"[X]Intentional poisoning: [s++"
"selfharm-episodes",1,"ctv3",U2E..,U2E..,"[X]Self mutilation"
"selfharm-episodes",1,"ctv3",TK01.,TK01.,"Suic/selfinflic pois barbitur"
"selfharm-episodes",1,"ctv3",TK05.,TK05.,"Suic selfinf pois drug/med NOS"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Poisoning"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Poisoning by drug and biological substances"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Overdose of biological substance"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Biological substance poisoning"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Medicinal poisoning"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Overdose of drug"
"selfharm-episodes",1,"ctv3",SL521,SL521,"Paracetamol poisoning"
"selfharm-episodes",1,"ctv3",SL51.,SL51.,"Salicylate poisoning"
"selfharm-episodes",1,"ctv3",SL510,SL510,"Aspirin poisoning"
"selfharm-episodes",1,"ctv3",SL505,SL505,"Morphine poisoning"
"selfharm-episodes",1,"ctv3",SL5y.,SL5y.,"Other analgesic and antipyretic poisoning"
"selfharm-episodes",1,"ctv3",SL542,SL542,"Ibuprofen poisoning"
"selfharm-episodes",1,"ctv3",SL543,SL543,"Naproxen poisoning"
"selfharm-episodes",1,"ctv3",SL70.,SL70.,"Barbiturate poisoning"
"selfharm-episodes",1,"ctv3",SL90.,SL90.,"Poisoning by antidepressant drug"
"selfharm-episodes",1,"ctv3",SL900,SL900,"Amitriptyline poisoning"
"selfharm-episodes",1,"ctv3",SL902,SL902,"Poisoning by monoamine oxidase inhibitor antidepressant drug"
"selfharm-episodes",1,"ctv3",SL902,SL902,"MAOI - Monoamine oxidase inhibitor poisoning"
"selfharm-episodes",1,"ctv3",SL920,SL920,"Haloperidol poisoning"
"selfharm-episodes",1,"ctv3",SL94.,SL94.,"Benzodiazepine poisoning"
"selfharm-episodes",1,"ctv3",SL93.,SL93.,"""Other antipsychotics, neuroleptics and major tranquilliser poisoning"""
"selfharm-episodes",1,"ctv3",SL9y.,SL9y.,"Other psychotropic agent poisoning"
"selfharm-episodes",1,"ctv3",SLC02,SLC02,"Propranolol poisoning"
"selfharm-episodes",1,"ctv3",SLHyz,SLHyz,"Other drug and medicament poisoning NOS"
"selfharm-episodes",1,"ctv3",SLHy.,SLHy.,"Other drug and medicament poisoning OS"
"selfharm-episodes",1,"ctv3",SLHz.,SLHz.,"Drug and medicament poisoning NOS"
"selfharm-episodes",1,"ctv3",SL70z,SL70z,"Barbiturate poisoning NOS"
"selfharm-episodes",1,"ctv3",SLz..,SLz..,"""Drug, medicament or biological substance poisoning NOS"""
"selfharm-episodes",1,"ctv3",T....,T....,"Causes of injury and poisoning"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Suicide and selfinflicted injury"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Attempted suicide"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Suicide and self harm"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Injury - self-inflicted"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Cause of overdose - deliberate"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Poisoning - self-inflicted"
"selfharm-episodes",1,"ctv3",TK0z.,TK0z.,"Suicide and selfinflicted poisoning by solid and liquid substances NOS"
"selfharm-episodes",1,"ctv3",TKz..,TKz..,"Suicide and selfinflicted injury NOS"
"selfharm-episodes",1,"ctv3",TKx..,TKx..,"Suicide and selfinflicted injury by other means"
"selfharm-episodes",1,"ctv3",TKx01,TKx01,"Suicide and selfinflicted injury by lying before moving object"
"selfharm-episodes",1,"ctv3",TK02.,TK02.,"Suicide and selfinflicted poisoning by other sedatives and hypnotics"
"selfharm-episodes",1,"ctv3",TK03.,TK03.,"Suicide and selfinflicted poisoning by tranquillisers and other psychotropic agents"
"selfharm-episodes",1,"ctv3",TK04.,TK04.,"Suicide and selfinflicted poisoning by other drugs and medicines"
"selfharm-episodes",1,"ctv3",TK00.,TK00.,"""Suicide and selfinflicted poisoning by analgesics, antipyretics and anti-rheumatics"""
"selfharm-episodes",1,"ctv3",TK07.,TK07.,"Self poisoning by corrosive or caustic substance"
"selfharm-episodes",1,"ctv3",TK21.,TK21.,"Suicide and selfinflicted poisoning by other carbon monoxide"
"selfharm-episodes",1,"ctv3",TK1y.,TK1y.,"Suicide and selfinflicted poisoning by other utility gas"
"selfharm-episodes",1,"ctv3",TK20.,TK20.,"Self poisoning by motor vehicle exhaust gas"
"selfharm-episodes",1,"ctv3",TK3y.,TK3y.,"""Suicide and selfinflicted injury by other means of hanging, strangulation and suffocation"""
"selfharm-episodes",1,"ctv3",TK30.,TK30.,"Suicide or attempted suicide by hanging"
"selfharm-episodes",1,"ctv3",TK50.,TK50.,"Suicide or selfinflicted injury by handgun"
"selfharm-episodes",1,"ctv3",TK6..,TK6..,"Suicide or selfinflicted injury by cutting and stabbing"
"selfharm-episodes",1,"ctv3",TK60.,TK60.,"Suicide or selfinflicted injury by cutting"
"selfharm-episodes",1,"ctv3",TK601,TK601,"Self inflicted lacerations to wrist"
"selfharm-episodes",1,"ctv3",TK61.,TK61.,"Suicide or selfinflicted injury by stabbing"
"selfharm-episodes",1,"ctv3",TK7..,TK7..,"Suicide or self injury by jumping from a height"
"selfharm-episodes",1,"ctv3",TK7z.,TK7z.,"Suicide and selfinflicted injury by jumping from high place NOS"
"selfharm-episodes",1,"ctv3",TK70.,TK70.,"Suicide and selfinflicted injury by jumping from residential premises"
"selfharm-episodes",1,"ctv3",TKx5.,TKx5.,"Suicide or selfinflicted injury by crashing motor vehicle"
"selfharm-episodes",1,"ctv3",TKx1.,TKx1.,"Suicide or self injury by burning or fire"
"selfharm-episodes",1,"ctv3",TKx2.,TKx2.,"Suicide or self injury by scalding"
"selfharm-episodes",1,"ctv3",TN6z.,TN6z.,"""Injury undetermined whether accidentally or purposely inflicted, by cutting or stabbing instrument NOS"""
"selfharm-episodes",1,"ctv3",TN60.,TN60.,"Injury of unknown intent by cutting instrument"
"selfharm-episodes",1,"ctv3",TN61.,TN61.,"Injury of unknown intent by stabbing instrument"
"selfharm-episodes",1,"ctv3",TN84.,TN84.,"Injury of unknown intent by electrocution"
"selfharm-episodes",1,"ctv3",SL...,SL...,"(Poisoning (& [drug] &/or [biological substance] or [medicinal])) or (overdose: [biological substance] or [drug])"
"selfharm-episodes",1,"ctv3",TK...,TK...,"(Selfinflicted injury) or (cause of deliberate overdose) or (suicide) or (para-suicide)"
"selfharm-episodes",1,"ctv3",U20..,U20..,"[X]Intentional poisoning: [self] or [drug overdose] or [other]"
"selfharm-episodes",1,"ctv3",TK0..,TK0..,"Suicide and selfinflicted poisoning by solid and liquid substances"
"selfharm-episodes",1,"ctv3",ZV1B2,ZV1B2,"[V]Personal history of self-harm"
"selfharm-episodes",1,"ctv3",SyuF.,SyuF.,"[X]Poisoning by drugs and biological substances"
"selfharm-episodes",1,"ctv3",SyuFL,SyuFL,"[X]Poisoning by other and unspecified antipsychotics and neuroleptics"
"selfharm-episodes",1,"ctv3",SyuFc,SyuFc,"[X]Poisoning by other and unspecified drugs and biological substances"
"selfharm-episodes",1,"ctv3",U20..,U20..,"[X]Intentional self poisoning by and exposure to noxious substances"
"selfharm-episodes",1,"ctv3",U200.,U200.,"[X]Intentional self poisoning by and exposure to nonopioid analgesics"
"selfharm-episodes",1,"ctv3",U2000,U2000,"""[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2006,U2006,"""[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at industrial and construction area"""
"selfharm-episodes",1,"ctv3",U202.,U202.,"[X]Intentional self poisoning by and exposure to sedative hypnotics"
"selfharm-episodes",1,"ctv3",U2020,U2020,"""[X]Intentional self poisoning by and exposure to sedative hypnotics, occurrence at home"""
"selfharm-episodes",1,"ctv3",U204.,U204.,"[X]Intentional self poisoning by and exposure to psychotropic drugs"
"selfharm-episodes",1,"ctv3",U2047,U2047,"""[X]Intentional self poisoning by and exposure to psychotropic drugs, occurrence on farm"""
"selfharm-episodes",1,"ctv3",U204z,U204z,"""[X]Intentional self poisoning by and exposure to psychotropic drugs, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U205y,U205y,"""[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at other specified place"""
"selfharm-episodes",1,"ctv3",U208.,U208.,"""[X]Intentional self poisoning by and exposure to other and unspecified drug, medicament and biological substance"""
"selfharm-episodes",1,"ctv3",U2080,U2080,"""[X]Intentional self poisoning by and exposure to other and unspecified drug, medicament and biological substance, occurrence at home"""
"selfharm-episodes",1,"ctv3",U208y,U208y,"""[X]Intentional self poisoning by and exposure to other and unspecified drug, medicament and biological substance, occurrence at other specified place"""
"selfharm-episodes",1,"ctv3",U209.,U209.,"[X]Intentional self poisoning by and exposure to alcohol"
"selfharm-episodes",1,"ctv3",U2090,U2090,"""[X]Intentional self poisoning by and exposure to alcohol, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2094,U2094,"""[X]Intentional self poisoning by and exposure to alcohol, occurrence on street and highway"""
"selfharm-episodes",1,"ctv3",U209z,U209z,"""[X]Intentional self poisoning by and exposure to alcohol, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U20A.,U20A.,"[X]Intentional self poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"
"selfharm-episodes",1,"ctv3",U20B0,U20B0,"""[X]Intentional self poisoning by and exposure to other gas and vapours, occurrence at home"""
"selfharm-episodes",1,"ctv3",U20y.,U20y.,"[X]Intentional self poisoning by and exposure to other and unspecified chemicals and noxious substances"
"selfharm-episodes",1,"ctv3",U20yy,U20yy,"""[X]Intentional self poisoning by and exposure to other and unspecified chemicals and noxious substances, occurrence at other specified place"""
"selfharm-episodes",1,"ctv3",U21..,U21..,"""[X]Intentional self harm by hanging, strangulation and suffocation"""
"selfharm-episodes",1,"ctv3",U210.,U210.,"""[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at home"""
"selfharm-episodes",1,"ctv3",U211.,U211.,"""[X]Intentional self harm by hanging, strangulation and suffocation, occurrence in residential institution"""
"selfharm-episodes",1,"ctv3",U213.,U213.,"""[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at sports and athletics area"""
"selfharm-episodes",1,"ctv3",U214.,U214.,"""[X]Intentional self harm by hanging, strangulation and suffocation, occurrence on street and highway"""
"selfharm-episodes",1,"ctv3",U21z.,U21z.,"""[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U22..,U22..,"[X]Intentional self harm by drowning and submersion"
"selfharm-episodes",1,"ctv3",U22z.,U22z.,"""[X]Intentional self harm by drowning and submersion, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U26..,U26..,"[X]Intentional self harm by explosive material"
"selfharm-episodes",1,"ctv3",U27..,U27..,"""[X]Intentional self harm by smoke, fire and flames"""
"selfharm-episodes",1,"ctv3",U270.,U270.,"""[X]Intentional self harm by smoke, fire and flames, occurrence at home"""
"selfharm-episodes",1,"ctv3",U28..,U28..,"""[X]Intentional self harm by steam, hot vapours and hot objects"""
"selfharm-episodes",1,"ctv3",U29..,U29..,"[X]Intentional self harm by sharp object"
"selfharm-episodes",1,"ctv3",U290.,U290.,"""[X]Intentional self harm by sharp object, occurrence at home"""
"selfharm-episodes",1,"ctv3",U291.,U291.,"""[X]Intentional self harm by sharp object, occurrence in residential institution"""
"selfharm-episodes",1,"ctv3",U29y.,U29y.,"""[X]Intentional self harm by sharp object, occurrence at other specified place"""
"selfharm-episodes",1,"ctv3",U29z.,U29z.,"""[X]Intentional self harm by sharp object, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U2A..,U2A..,"[X]Intentional self harm by blunt object"
"selfharm-episodes",1,"ctv3",U2A0.,U2A0.,"""[X]Intentional self harm by blunt object, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2Ay.,U2Ay.,"""[X]Intentional self harm by blunt object, occurrence at other specified place"""
"selfharm-episodes",1,"ctv3",U2B..,U2B..,"[X]Intentional self harm by jumping from a high place"
"selfharm-episodes",1,"ctv3",U2Bz.,U2Bz.,"""[X]Intentional self harm by jumping from a high place, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U2y..,U2y..,"[X]Intentional self harm by other specified means"
"selfharm-episodes",1,"ctv3",U2y0.,U2y0.,"""[X]Intentional self harm by other specified means, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2y1.,U2y1.,"""[X]Intentional self harm by other specified means, occurrence in residential institution"""
"selfharm-episodes",1,"ctv3",U2yz.,U2yz.,"""[X]Intentional self harm by other specified means, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U2z..,U2z..,"[X]Intentional self harm by unspecified means"
"selfharm-episodes",1,"ctv3",U2z0.,U2z0.,"""[X]Intentional self harm by unspecified means, occurrence at home"""
"selfharm-episodes",1,"ctv3",U2z2.,U2z2.,"""[X]Intentional self harm by unspecified means, occurrence at school, other institution and public administrative area"""
"selfharm-episodes",1,"ctv3",U2z7.,U2z7.,"""[X]Intentional self harm by unspecified means, occurrence on farm"""
"selfharm-episodes",1,"ctv3",U2zz.,U2zz.,"""[X]Intentional self harm by unspecified means, occurrence at unspecified place"""
"selfharm-episodes",1,"ctv3",U30..,U30..,"""[X]Assault by drugs, medicaments and biological substances"""
"selfharm-episodes",1,"ctv3",U409.,U409.,"""[X]Poisoning by and exposure to alcohol, undetermined intent"""
"selfharm-episodes",1,"ctv3",U40y0,U40y0,"""[X]Poisoning by and exposure to other and unspecified chemicals and noxious substances, occurrence at home, undetermined intent"""
"selfharm-episodes",1,"ctv3",U200.,U200.,"[X]Overdose - ibuprofen"
"selfharm-episodes",1,"ctv3",U202.,U202.,"[X]Overdose - temazepam"
"selfharm-episodes",1,"ctv3",U202.,U202.,"[X]Overdose - flurazepam"
"selfharm-episodes",1,"ctv3",U202.,U202.,"[X]Overdose - nitrazepam"
"selfharm-episodes",1,"ctv3",U204.,U204.,"[X]Overdose - antidepressant"
"selfharm-episodes",1,"ctv3",U204.,U204.,"[X]Overdose - amitriptyline"
"selfharm-episodes",1,"ctv3",U204.,U204.,"[X]Overdose - SSRI"
"selfharm-episodes",1,"ctv3",U20A.,U20A.,"[X]Self poisoning from glue solvent"
"selfharm-episodes",1,"ctv3",TK02.,TK02.,"[X]Overdose - sleeping tabs"
"selfharm-episodes",1,"ctv3",U202.,U202.,"[X]Overdose - sleeping tabs"
"selfharm-episodes",1,"ctv3",TK21.,TK21.,"[X]Self carbon monoxide poisoning"
"selfharm-episodes",1,"ctv3",SL...,SL...,"Drug poisoning"
"selfharm-episodes",1,"ctv3",U20..,U20..,"[X]Deliberate drug overdose / other poisoning"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Para-suicide"
"selfharm-episodes",1,"ctv3",146A.,146A.,"H/O: attempted suicide"
"selfharm-episodes",1,"ctv3",14K..,14K..,"H/O: poisoning"
"selfharm-episodes",1,"ctv3",ZV156,ZV156,"[V]Personal history of poisoning"
"selfharm-episodes",1,"ctv3",TK...,TK...,"Parasuicide"
"selfharm-episodes",1,"ctv3",U2E..,U2E..,"[X]Self mutilation"
"selfharm-episodes",1,"ctv3",TK01.,TK01.,"Suicide and selfinflicted poisoning by barbiturates"
