"fracture",1,"7J03100","Reduction of fracture of nasal bones NEC  other"
"fracture",1,"7J032","Reduction of fracture of zygomatic bones"
"fracture",1,"7J03200","Reduction of fracture of zygomatic bones"
"fracture",1,"7J033","Reduction of closed fracture of orbit bone"
"fracture",1,"7J03300","Reduction of closed fracture of orbit bone"
"fracture",1,"7J03y","Other specified reduction of fracture of facial bone"
"fracture",1,"7J03y00","Other specified reduction of fracture of facial bone"
"fracture",1,"7J03z","Reduction of fracture of facial bone NOS"
"fracture",1,"7J03z00","Reduction of fracture of facial bone NOS"
"fracture",1,"7J12.","Reduction of fracture of mandible"
"fracture",1,"7J12.00","Reduction of fracture of mandible"
"fracture",1,"7J120","Reduction of fracture of alveolus of mandible"
"fracture",1,"7J12000","Reduction of fracture of alveolus of mandible"
"fracture",1,"7J121","Open reduction of fracture of mandible NEC"
"fracture",1,"7J12100","Open reduction of fracture of mandible NEC"
"fracture",1,"7J122","Closed reduction of fracture of mandible NEC"
"fracture",1,"7J12200","Closed reduction of fracture of mandible NEC"
"fracture",1,"7J12y","Other specified reduction of fracture of mandible"
"fracture",1,"7J12y00","Other specified reduction of fracture of mandible"
"fracture",1,"7J12z","Reduction of fracture of mandible NOS"
"fracture",1,"7J12z00","Reduction of fracture of mandible NOS"
"fracture",1,"7J13.","Reduction of fracture of maxilla"
"fracture",1,"7J13.00","Reduction of fracture of maxilla"
"fracture",1,"7J130","Reduction of fracture of alveolus of maxilla"
"fracture",1,"7J13000","Reduction of fracture of alveolus of maxilla"
"fracture",1,"7J131","Open reduction of fracture of maxilla NEC"
"fracture",1,"7J13100","Open reduction of fracture of maxilla NEC"
"fracture",1,"7J132","Closed reduction of fracture of maxilla NEC"
"fracture",1,"7J13200","Closed reduction of fracture of maxilla NEC"
"fracture",1,"7J133","Reduction of blowout fracture of orbital floor"
"fracture",1,"7J13300","Reduction of blowout fracture of orbital floor"
"fracture",1,"7J134","Reduction of Le Fort 1 fracture of maxilla"
"fracture",1,"7J13400","Reduction of Le Fort 1 fracture of maxilla"
"fracture",1,"7J135","Reduction of Le Fort 2 fracture of maxilla"
"fracture",1,"7J13500","Reduction of Le Fort 2 fracture of maxilla"
"fracture",1,"7J136","Reduction of Le Fort 3 fracture of maxilla"
"fracture",1,"7J13600","Reduction of Le Fort 3 fracture of maxilla"
"fracture",1,"7J13y","Other specified reduction of fracture of maxilla"
"fracture",1,"7J13y00","Other specified reduction of fracture of maxilla"
"fracture",1,"7J13z","Reduction of fracture of maxilla NOS"
"fracture",1,"7J13z00","Reduction of fracture of maxilla NOS"
"fracture",1,"7J177","Traction for fracture of jaw"
"fracture",1,"7J17700","Traction for fracture of jaw"
"fracture",1,"7J41.","Decompression of fracture of spine"
"fracture",1,"7J41.00","Decompression of fracture of spine"
"fracture",1,"7J410","Complex decompression of fracture of spine"
"fracture",1,"7J41000","Complex decompression of fracture of spine"
"fracture",1,"7J411","Anterior decompression of fracture of spine"
"fracture",1,"7J41100","Anterior decompression of fracture of spine"
"fracture",1,"7J412","Posterior decompression of fracture of spine"
"fracture",1,"7J41200","Posterior decompression of fracture of spine"
"fracture",1,"7J413","Vertebroplasty of fracture of spine"
"fracture",1,"7J41300","Vertebroplasty of fracture of spine"
"fracture",1,"7J414","Posterior decompression of fracture of spine NEC"
"fracture",1,"7J41400","Posterior decompression of fracture of spine NEC"
"fracture",1,"7J415","Balloon kyphoplasty of fracture of spine"
"fracture",1,"7J41500","Balloon kyphoplasty of fracture of spine"
"fracture",1,"7J41y","Other specified decompression of fracture of spine"
"fracture",1,"7J41y00","Other specified decompression of fracture of spine"
"fracture",1,"7J41z","Decompression of fracture of spine NOS"
"fracture",1,"7J41z00","Decompression of fracture of spine NOS"
"fracture",1,"7J42.","Other reduction of fracture of spine"
"fracture",1,"7J42.00","Other reduction of fracture of spine"
"fracture",1,"7J420","Open reduction of fracture of spine & excis facet of spine"
"fracture",1,"7J42000","Open reduction of fracture of spine & excis facet of spine"
"fracture",1,"7J421","Open reduction of fracture of spine NEC"
"fracture",1,"7J42100","Open reduction of fracture of spine NEC"
"fracture",1,"7J422","Manipulative reduction of fracture of spine"
"fracture",1,"7J42200","Manipulative reduction of fracture of spine"
"fracture",1,"7J423","Spinal extension traction for fracture of spine"
"fracture",1,"7J42300","Spinal extension traction for fracture of spine"
"fracture",1,"7J424","Halo skull traction for fracture of spine"
"fracture",1,"7J42400","Halo skull traction for fracture of spine"
"fracture",1,"7J425","Spinal traction for fracture of spine NEC"
"fracture",1,"7J42500","Spinal traction for fracture of spine NEC"
"fracture",1,"7J426","Primary bedrest stabilisation of spinal fracture"
"fracture",1,"7J42600","Primary bedrest stabilisation of spinal fracture"
"fracture",1,"7J427","Primary collar stabilisation of spinal fracture"
"fracture",1,"7J42700","Primary collar stabilisation of spinal fracture"
"fracture",1,"7J429","Primary cast stabilisation of spinal fracture"
"fracture",1,"7J42900","Primary cast stabilisation of spinal fracture"
"fracture",1,"7J42B","Primary other external stabilisation of spinal fracture"
"fracture",1,"7J42B00","Primary other external stabilisation of spinal fracture"
"fracture",1,"7J42C","Revision to bedrest stabilisation of spinal fracture"
"fracture",1,"7J42C00","Revision to bedrest stabilisation of spinal fracture"
"fracture",1,"7J42D","Revision to collar stabilisation of spinal fracture"
"fracture",1,"7J42D00","Revision to collar stabilisation of spinal fracture"
"fracture",1,"7J42G","Revision to external fixation stabilisation spinal fracture"
"fracture",1,"7J42G00","Revision to external fixation stabilisation spinal fracture"
"fracture",1,"7J42J","Primary closed reduction spinal fracture alone"
"fracture",1,"7J42J00","Primary closed reduction spinal fracture alone"
"fracture",1,"7J42L","Primary cls reduction spinal fracture+bedrest stabilisation"
"fracture",1,"7J42L00","Primary cls reduction spinal fracture+bedrest stabilisation"
"fracture",1,"7J42M","Primary cls reduc spinal fracture+skull traction stabilisatn"
"fracture",1,"7J42M00","Primary cls reduc spinal fracture+skull traction stabilisatn"
"fracture",1,"7J42y","Other specified other reduction of fracture of spine"
"fracture",1,"7J42y00","Other specified other reduction of fracture of spine"
"fracture",1,"7J42z","Other reduction of fracture of spine NOS"
"fracture",1,"7J42z00","Other reduction of fracture of spine NOS"
"fracture",1,"7J43.","Fixation of fracture of spine"
"fracture",1,"7J43.00","Fixation of fracture of spine"
"fracture",1,"7J430","Primary open reduc spinal fracture+internal fix+plate"
"fracture",1,"7J43000","Primary open reduc spinal fracture+internal fix+plate"
"fracture",1,"7J431","Fixation of fracture of spine using Harrington rod"
"fracture",1,"7J43100","Fixation of fracture of spine using Harrington rod"
"fracture",1,"7J432","Fixation of fracture of spine and skull traction HFQ"
"fracture",1,"7J43200","Fixation of fracture of spine and skull traction HFQ"
"fracture",1,"7J433","Primary open reduc spinal fracture+internal fix+wire"
"fracture",1,"7J43300","Primary open reduc spinal fracture+internal fix+wire"
"fracture",1,"7J434","Primary open reduc spinal fracture+internal fix+rod system"
"fracture",1,"7J43400","Primary open reduc spinal fracture+internal fix+rod system"
"fracture",1,"7J437","Primary open reduc spinal fracture+other internal fix"
"fracture",1,"7J43700","Primary open reduc spinal fracture+other internal fix"
"fracture",1,"7J439","Rvsn open reduc spinal fracture+internal fix+plate"
"fracture",1,"7J43900","Rvsn open reduc spinal fracture+internal fix+plate"
"fracture",1,"7J43A","Rvsn open reduc spinal fracture+internal fix+rod system"
"fracture",1,"7J43A00","Rvsn open reduc spinal fracture+internal fix+rod system"
"fracture",1,"7J43C","Rvsn open reduc spinal fracture+internal fix+internl fixator"
"fracture",1,"7J43C00","Rvsn open reduc spinal fracture+internal fix+internl fixator"
"fracture",1,"7J43E","Removal of fracture fixation device from spine"
"fracture",1,"7J43E00","Removal of fracture fixation device from spine"
"fracture",1,"7J43y","Other specified fixation of fracture of spine"
"fracture",1,"7J43y00","Other specified fixation of fracture of spine"
"fracture",1,"7J43z","Fixation of fracture of spine NOS"
"fracture",1,"7J43z00","Fixation of fracture of spine NOS"
"fracture",1,"7K1D.","Primary open reduction fracture bone & intramedull fixation"
"fracture",1,"7K1D.00","Primary open reduction fracture bone & intramedull fixation"
"fracture",1,"7K1D0","Prmy open red+int fxn prox femoral #+screw/nail+plate device"
"fracture",1,"7K1D000","Prmy open red+int fxn prox femoral #+screw/nail+plate device"
"fracture",1,"7K1D1","Prim open reduct fract long bone & fixation rigid"
"fracture",1,"7K1D100","Prim open reduct fract long bone & fixation rigid"
"fracture",1,"7K1D4","Prim open reduction fragment of bone & fixation using"
"fracture",1,"7K1D400","Prim open reduction fragment of bone & fixation using"
"fracture",1,"7K1D5","K wiring of fracture"
"fracture",1,"7K1D5","K wiring of fracture"
"fracture",1,"7K1D6","Prmy open red+int fxn prox femoral #+screw/nail device alone"
"fracture",1,"7K1D600","Prmy open red+int fxn prox femoral #+screw/nail device alone"
"fracture",1,"7K1D7","Prmy open red+int fxn prox fem #+screw/nail+intramed device"
"fracture",1,"7K1D700","Prmy open red+int fxn prox fem #+screw/nail+intramed device"
"fracture",1,"7K1D8","Prmy open reduction #+locked reamed intramedullary nail fxtn"
"fracture",1,"7K1D800","Prmy open reduction #+locked reamed intramedullary nail fxtn"
"fracture",1,"7K1DE","Prim op red frac neck fem op fix us prox fem nail antirotatn"
"fracture",1,"7K1DE00","Prim op red frac neck fem op fix us prox fem nail antirotatn"
"fracture",1,"7K1Dy","Prim open reduction fracture bone & intramedullary fixatn OS"
"fracture",1,"7K1Dy00","Prim open reduction fracture bone & intramedullary fixatn OS"
"fracture",1,"7K1Dz","Prim open reduction fracture bone & intramedull fixation NOS"
"fracture",1,"7K1Dz00","Prim open reduction fracture bone & intramedull fixation NOS"
"fracture",1,"7K1E0","Prmy open reduction of #+internal fixation with plate NEC"
"fracture",1,"7K1E000","Prmy open reduction of #+internal fixation with plate NEC"
"fracture",1,"7K1E8","Prmy open reduction of #+internal fixation with screw(s)"
"fracture",1,"7K1E800","Prmy open reduction of #+internal fixation with screw(s)"
"fracture",1,"7K1Ez","Prim open reduction fracture bone & extramedull fixation NOS"
"fracture",1,"7K1Ez00","Prim open reduction fracture bone & extramedull fixation NOS"
"fracture",1,"7K1F.","Primary open reduction of intraarticular fracture of bone"
"fracture",1,"7K1F.00","Primary open reduction of intraarticular fracture of bone"
"fracture",1,"7K1F3","Primary intraarticular fixation intraartic fracture bone NEC"
"fracture",1,"7K1F300","Primary intraarticular fixation intraartic fracture bone NEC"
"fracture",1,"7K1F4","Prim extraarticular reduction intraartic fracture bone NEC"
"fracture",1,"7K1F400","Prim extraarticular reduction intraartic fracture bone NEC"
"fracture",1,"7K1F5","Primary open reduction fracture patella fixat tension band"
"fracture",1,"7K1F500","Primary open reduction fracture patella fixat tension band"
"fracture",1,"7K1Fy","Primary open reduction of intraarticular fracture bone OS"
"fracture",1,"7K1Fy00","Primary open reduction of intraarticular fracture bone OS"
"fracture",1,"7K1Fz","Primary open reduction of intraarticular fracture bone NOS"
"fracture",1,"7K1Fz00","Primary open reduction of intraarticular fracture bone NOS"
"fracture",1,"7K1G.","Other primary open reduction of fracture of bone"
"fracture",1,"7K1G.00","Other primary open reduction of fracture of bone"
"fracture",1,"7K1G0","Prmy open reduction of fracture and skeletal traction"
"fracture",1,"7K1G000","Prmy open reduction of fracture and skeletal traction"
"fracture",1,"7K1G1","Prmy open reduction of fracture and external fixation"
"fracture",1,"7K1G100","Prmy open reduction of fracture and external fixation"
"fracture",1,"7K1G2","Primary open reduction+external fixation of femoral fracture"
"fracture",1,"7K1G200","Primary open reduction+external fixation of femoral fracture"
"fracture",1,"7K1G3","Primary open reduction of fracture alone"
"fracture",1,"7K1G300","Primary open reduction of fracture alone"
"fracture",1,"7K1G4","Primary open reduction of fracture and cast immobilisation"
"fracture",1,"7K1G400","Primary open reduction of fracture and cast immobilisation"
"fracture",1,"7K1G5","Primary open reduction of fracture and functional bracing"
"fracture",1,"7K1G500","Primary open reduction of fracture and functional bracing"
"fracture",1,"7K1G6","Primary open reduction of fracture and skin traction"
"fracture",1,"7K1G600","Primary open reduction of fracture and skin traction"
"fracture",1,"7K1Gy","Primary open reduction of bone fracture & external fixation"
"fracture",1,"7K1Gy","Primary open reduction of bone fracture & external fixation"
"fracture",1,"7K1Gz","Other primary open reduction of fracture of bone NOS"
"fracture",1,"7K1Gz00","Other primary open reduction of fracture of bone NOS"
"fracture",1,"7K1H.","Secondary open reduction of fracture of bone"
"fracture",1,"7K1H.00","Secondary open reduction of fracture of bone"
"fracture",1,"7K1H2","Secondary open reduction of intraarticular fracture of bone"
"fracture",1,"7K1H200","Secondary open reduction of intraarticular fracture of bone"
"fracture",1,"7K1H4","Secondary open reduct fracture bone & external fixation HFQ"
"fracture",1,"7K1H400","Secondary open reduct fracture bone & external fixation HFQ"
"fracture",1,"7K1H9","Revision to open reduction of fracture alone"
"fracture",1,"7K1H900","Revision to open reduction of fracture alone"
"fracture",1,"7K1HD","Revision to open reduction of fracture and skeletal traction"
"fracture",1,"7K1HD00","Revision to open reduction of fracture and skeletal traction"
"fracture",1,"7K1HE","Revision to open reduction of fracture and external fixation"
"fracture",1,"7K1HE00","Revision to open reduction of fracture and external fixation"
"fracture",1,"7K1Hy","Other specified secondary open reduction of fracture of bone"
"fracture",1,"7K1Hy00","Other specified secondary open reduction of fracture of bone"
"fracture",1,"7K1Hz","Secondary open reduction of fracture of bone NOS"
"fracture",1,"7K1Hz00","Secondary open reduction of fracture of bone NOS"
"fracture",1,"7K1J.","Closed (or no) reduction of fracture and internal fixation"
"fracture",1,"7K1J.00","Closed (or no) reduction of fracture and internal fixation"
"fracture",1,"7K1J0","Cls red+int fxn proximal femoral #+screw/nail device alone"
"fracture",1,"7K1J000","Cls red+int fxn proximal femoral #+screw/nail device alone"
"fracture",1,"7K1J3","Closed reduction fracture small bone & fixation using screw"
"fracture",1,"7K1J300","Closed reduction fracture small bone & fixation using screw"
"fracture",1,"7K1J5","Primary int fxn(no red) prox fem #+screw/nail device alone"
"fracture",1,"7K1J500","Primary int fxn(no red) prox fem #+screw/nail device alone"
"fracture",1,"7K1J6","Primary int fxn(no red) prox fem #+scrw/nail+intramed device"
"fracture",1,"7K1J600","Primary int fxn(no red) prox fem #+scrw/nail+intramed device"
"fracture",1,"7K1J7","Primary int fxn(no red) prox fem #+screw/nail+plate device"
"fracture",1,"7K1J700","Primary int fxn(no red) prox fem #+screw/nail+plate device"
"fracture",1,"7K1JB","Primary cls red+int fxn prox fem #+screw/nail device alone"
"fracture",1,"7K1JB00","Primary cls red+int fxn prox fem #+screw/nail device alone"
"fracture",1,"7K1JC","Prim cls rd+int fxn prox fem #+screw/nail+intramdulry device"
"fracture",1,"7K1JC00","Prim cls rd+int fxn prox fem #+screw/nail+intramdulry device"
"fracture",1,"7K1Jd","Closed reduction of intracapsular # NOF internal fixat DHS"
"fracture",1,"7K1Jd00","Closed reduction of intracapsular # NOF internal fixat DHS"
"fracture",1,"7K1JD","Primary cls red+int fxn prox fem #+screw/nail+plate device"
"fracture",1,"7K1JD00","Primary cls red+int fxn prox fem #+screw/nail+plate device"
"fracture",1,"7K1JH","Primary wire fixation of fracture"
"fracture",1,"7K1JH00","Primary wire fixation of fracture"
"fracture",1,"7K1JJ","Revision to wire fixation of fracture"
"fracture",1,"7K1JJ00","Revision to wire fixation of fracture"
"fracture",1,"7K1JK","Primary closed reduction of fracture and wire fixation"
"fracture",1,"7K1JK00","Primary closed reduction of fracture and wire fixation"
"fracture",1,"7K1JL","Revision to closed reduction of fracture and wire fixation"
"fracture",1,"7K1JL00","Revision to closed reduction of fracture and wire fixation"
"fracture",1,"7K1Jy","Closed reduction of bone fracture and internal fixation OS"
"fracture",1,"7K1Jy00","Closed reduction of bone fracture and internal fixation OS"
"fracture",1,"7K1Jz","Closed reduction of bone fracture and internal fixation NOS"
"fracture",1,"7K1Jz00","Closed reduction of bone fracture and internal fixation NOS"
"fracture",1,"7K1K.","Closed (or no) reduction of fracture and external fixation"
"fracture",1,"7K1K.00","Closed (or no) reduction of fracture and external fixation"
"fracture",1,"7K1K0","Closed reduction fracture bone and fixation to skeleton HFQ"
"fracture",1,"7K1K000","Closed reduction fracture bone and fixation to skeleton HFQ"
"fracture",1,"7K1K2","Remanipulation of fracture of bone and external fixation HFQ"
"fracture",1,"7K1K200","Remanipulation of fracture of bone and external fixation HFQ"
"fracture",1,"7K1K3","Primary external fixation(without reduction) prox femoral #"
"fracture",1,"7K1K300","Primary external fixation(without reduction) prox femoral #"
"fracture",1,"7K1K5","Primary cls reduction+external fixation proximal femoral #"
"fracture",1,"7K1K500","Primary cls reduction+external fixation proximal femoral #"
"fracture",1,"7K1K7","Primary functional bracing of fracture"
"fracture",1,"7K1K700","Primary functional bracing of fracture"
"fracture",1,"7K1K8","Primary external fixation of fracture"
"fracture",1,"7K1K800","Primary external fixation of fracture"
"fracture",1,"7K1K9","Other primary external immobilisation of fracture"
"fracture",1,"7K1K900","Other primary external immobilisation of fracture"
"fracture",1,"7K1KA","Revision to functional bracing of fracture"
"fracture",1,"7K1KA00","Revision to functional bracing of fracture"
"fracture",1,"7K1KB","Revision to external fixation of fracture"
"fracture",1,"7K1KB00","Revision to external fixation of fracture"
"fracture",1,"7K1KC","Other revision to external immobilisation of fracture"
"fracture",1,"7K1KC00","Other revision to external immobilisation of fracture"
"fracture",1,"7K1KE","Primary closed reduction of fracture and external fixation"
"fracture",1,"7K1KE00","Primary closed reduction of fracture and external fixation"
"fracture",1,"7K1Ky","Closed reduction of bone fracture and external fixation OS"
"fracture",1,"7K1Ky00","Closed reduction of bone fracture and external fixation OS"
"fracture",1,"7K1Kz","Closed reduction of bone fracture and external fixation NOS"
"fracture",1,"7K1Kz00","Closed reduction of bone fracture and external fixation NOS"
"fracture",1,"7K1L.","Other closed reduction of fracture of bone"
"fracture",1,"7K1L.00","Other closed reduction of fracture of bone"
"fracture",1,"7K1L0","Manipulation of fracture and skeletal traction NEC"
"fracture",1,"7K1L0","Manipulation of fracture and skeletal traction NEC"
"fracture",1,"7K1L1","Manipulation of fracture of bone NEC"
"fracture",1,"7K1L100","Manipulation of fracture of bone NEC"
"fracture",1,"7K1L2","Remanipulation of fracture and skeletal traction NEC"
"fracture",1,"7K1L2","Remanipulation of fracture and skeletal traction NEC"
"fracture",1,"7K1L3","Remanipulation of fracture of bone NEC"
"fracture",1,"7K1L300","Remanipulation of fracture of bone NEC"
"fracture",1,"7K1L4","Closed reduction of fracture of hip"
"fracture",1,"7K1L400","Closed reduction of fracture of hip"
"fracture",1,"7K1L5","Closed reduction of fracture of femur"
"fracture",1,"7K1L500","Closed reduction of fracture of femur"
"fracture",1,"7K1L6","Closed reduction of fracture of knee"
"fracture",1,"7K1L600","Closed reduction of fracture of knee"
"fracture",1,"7K1L7","Closed reduction of fracture of tibia and or fibula"
"fracture",1,"7K1L700","Closed reduction of fracture of tibia and or fibula"
"fracture",1,"7K1L8","Closed reduction of fracture of ankle"
"fracture",1,"7K1L800","Closed reduction of fracture of ankle"
"fracture",1,"7K1L9","Closed reduction of fracture of metatarsus"
"fracture",1,"7K1L900","Closed reduction of fracture of metatarsus"
"fracture",1,"7K1La","Revision to skin traction of fracture"
"fracture",1,"7K1La00","Revision to skin traction of fracture"
"fracture",1,"7K1LA","Closed reduction of fracture of toe"
"fracture",1,"7K1LA00","Closed reduction of fracture of toe"
"fracture",1,"7K1Lb","Primary cast immobilisation of fracture"
"fracture",1,"7K1Lb00","Primary cast immobilisation of fracture"
"fracture",1,"7K1LB","Closed reduction of fracture of hallux"
"fracture",1,"7K1LB00","Closed reduction of fracture of hallux"
"fracture",1,"7K1Lc","Revision to cast immobilisation of fracture"
"fracture",1,"7K1Lc00","Revision to cast immobilisation of fracture"
"fracture",1,"7K1LC","Closed reduction of fracture of lower limb"
"fracture",1,"7K1LC00","Closed reduction of fracture of lower limb"
"fracture",1,"7K1Ld","Primary arthroscopic reduction of fracture"
"fracture",1,"7K1Ld00","Primary arthroscopic reduction of fracture"
"fracture",1,"7K1LD","Closed reduction of fracture of nasal bone"
"fracture",1,"7K1LD00","Closed reduction of fracture of nasal bone"
"fracture",1,"7K1Le","Primary arthroscopic reduction and fixation of fracture"
"fracture",1,"7K1Le00","Primary arthroscopic reduction and fixation of fracture"
"fracture",1,"7K1LE","Closed reduction of fracture of elbow"
"fracture",1,"7K1LE00","Closed reduction of fracture of elbow"
"fracture",1,"7K1Lf","Revision to arthroscopic reduction of fracture"
"fracture",1,"7K1Lf00","Revision to arthroscopic reduction of fracture"
"fracture",1,"7K1LF","Closed reduction of fracture of humerus"
"fracture",1,"7K1LF00","Closed reduction of fracture of humerus"
"fracture",1,"7K1Lg","Revision to arthroscopic reduction and fixation of fracture"
"fracture",1,"7K1Lg00","Revision to arthroscopic reduction and fixation of fracture"
"fracture",1,"7K1LG","Closed reduction of fracture of shoulder"
"fracture",1,"7K1LG00","Closed reduction of fracture of shoulder"
"fracture",1,"7K1LH","Closed reduction of fracture of finger"
"fracture",1,"7K1LH00","Closed reduction of fracture of finger"
"fracture",1,"7K1LJ","Closed reduction of fracture of thumb"
"fracture",1,"7K1LJ00","Closed reduction of fracture of thumb"
"fracture",1,"7K1LK","Closed reduction of fracture of metacarpus"
"fracture",1,"7K1LK00","Closed reduction of fracture of metacarpus"
"fracture",1,"7K1LL","Closed reduction of fracture of radius and or ulna"
"fracture",1,"7K1LL00","Closed reduction of fracture of radius and or ulna"
"fracture",1,"7K1LM","Closed reduction of fracture of wrist"
"fracture",1,"7K1LM00","Closed reduction of fracture of wrist"
"fracture",1,"7K1LN","Closed reduction of fracture of upper limb"
"fracture",1,"7K1LN00","Closed reduction of fracture of upper limb"
"fracture",1,"7K1LT","Primary closed reduction of fracture and cast immobilisation"
"fracture",1,"7K1LT00","Primary closed reduction of fracture and cast immobilisation"
"fracture",1,"7K1LV","Primary closed reduction of fracture alone"
"fracture",1,"7K1LV00","Primary closed reduction of fracture alone"
"fracture",1,"7K1LW","Primary closed reduction of fracture and skin traction"
"fracture",1,"7K1LW00","Primary closed reduction of fracture and skin traction"
"fracture",1,"7K1LX","Revision to closed reduction of fracture alone"
"fracture",1,"7K1LX00","Revision to closed reduction of fracture alone"
"fracture",1,"7K1Ly","Other specified other closed reduction of fracture of bone"
"fracture",1,"7K1Ly00","Other specified other closed reduction of fracture of bone"
"fracture",1,"7K1Lz","Other closed reduction of fracture of bone NOS"
"fracture",1,"7K1Lz00","Other closed reduction of fracture of bone NOS"
"fracture",1,"7K1LZ","Primary skin traction of fracture"
"fracture",1,"7K1LZ00","Primary skin traction of fracture"
"fracture",1,"7K1N9","Primary skeletal traction of fracture"
"fracture",1,"7K1N900","Primary skeletal traction of fracture"
"fracture",1,"7K1T1","Debridement of open fracture"
"fracture",1,"7K1T100","Debridement of open fracture"
"fracture",1,"7K1Y.","Second closed reduction fracture bone and internal fixation"
"fracture",1,"7K1Y.00","Second closed reduction fracture bone and internal fixation"
"fracture",1,"7K1Y1","Remanip fracture long bone and rigid internal fixation NEC"
"fracture",1,"7K1Y100","Remanip fracture long bone and rigid internal fixation NEC"
"fracture",1,"7K1Yy","OS second closed reduct fracture bone and internal fixation"
"fracture",1,"7K1Yy00","OS second closed reduct fracture bone and internal fixation"
"fracture",1,"7K6F2","Primary open reduction of fracture dislocation of joint NEC"
"fracture",1,"7K6F200","Primary open reduction of fracture dislocation of joint NEC"
"fracture",1,"7K6FE","Primary open reduction of fracture dislocation alone"
"fracture",1,"7K6FE00","Primary open reduction of fracture dislocation alone"
"fracture",1,"7K6GN","Closed reduction fracture disloc joint & internal fixation"
"fracture",1,"7K6GN00","Closed reduction fracture disloc joint & internal fixation"
"fracture",1,"7K6GX","Primary closed reduction of fracture dislocation alone"
"fracture",1,"7K6GX00","Primary closed reduction of fracture dislocation alone"
"fracture",1,"7K6H2","Secondary open reduction fracture dislocation of joint NEC"
"fracture",1,"7K6H200","Secondary open reduction fracture dislocation of joint NEC"
"fracture",1,"7K6H4","Revision to closed reduction of fracture dislocation alone"
