id	name	active	notes
450410005	Intracranial hemorrhage following injury (disorder)	y	direct mapping
230713003	Stroke of uncertain pathology (disorder)	y	direct mapping
7713009	Intrapontine hemorrhage (disorder)	y	direct mapping
519751000000106	Cerebrovascular accident 6 month review (regime/therapy)	y	direct mapping
230698000	Lacunar infarction (disorder)	y	direct mapping
195212005	Brainstem stroke syndrome (disorder)	y	direct mapping
413102000	Infarction of basal ganglia (disorder)	y	direct mapping
230708002	Posterior cerebral circulation hemorrhagic infarction (disorder)	y	direct mapping
277315000	Ruptured aneurysm of anterior cerebral artery (disorder)	y	direct mapping
230701008	Pure sensorimotor lacunar infarction (disorder)	y	direct mapping
206398001	Intraventricular hemorrhage due to birth injury (disorder)	y	direct mapping
230696001	Posterior cerebral circulation infarction (disorder)	y	direct mapping
432504007	Cerebral infarction (disorder)	y	direct mapping
390936003	Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (disorder)	y	direct mapping
307766002	Left sided cerebral infarction (disorder)	y	direct mapping
277324009	Ruptured aneurysm of basilar artery (disorder)	y	direct mapping
195190007	Cerebral infarction due to embolism of cerebral arteries (disorder)	y	direct mapping
71444005	Cerebral arterial thrombosis (disorder)	y	direct mapping
195199008	Vertebrobasilar artery syndrome (disorder)	y	direct mapping
62914000	Cerebrovascular disease (disorder)	y	direct mapping
230712008	Lacunar hemorrhage (disorder)	y	direct mapping
195185009	Cerebral infarct due to thrombosis of precerebral arteries (disorder)	y	direct mapping
95454007	Brain stem hemorrhage (disorder)	y	direct mapping
195213000	Cerebellar stroke syndrome (disorder)	y	direct mapping
195154000	Ruptured berry aneurysm (disorder)	y	direct mapping
230690007	Cerebrovascular accident (disorder)	y	direct mapping
195211003	Posterior cerebral artery syndrome (disorder)	y	direct mapping
230709005	Massive supratentorial cerebral hemorrhage (disorder)	y	direct mapping
230707007	Anterior cerebral circulation hemorrhagic infarction (disorder)	y	direct mapping
206188000	Subdural and cerebral hemorrhage due to birth trauma (disorder)	y	direct mapping
30400005	Middle meningeal hemorrhage following injury (disorder)	y	direct mapping
306803007	Admission to stroke unit (procedure)	y	direct mapping
195243003	Sequelae of cerebral infarction (disorder)	y	direct mapping
288276001	Fetal cerebral hemorrhage (disorder)	y	direct mapping
20908003	Subcortical cerebral hemorrhage (disorder)	y	direct mapping
373606000	Occlusive stroke (disorder)	y	direct mapping
1032761000000100	"Intraventricular (nontraumatic) haemorrhage, grade 4, of fetus and newborn (disorder)"	y	direct mapping
233983001	Ruptured cerebral aneurysm (disorder)	y	direct mapping
195235008	Occlusion and stenosis of cerebellar arteries (disorder)	y	direct mapping
230706003	Hemorrhagic cerebral infarction (disorder)	y	direct mapping
277322008	Ruptured aneurysm of posterior communicating artery (disorder)	y	direct mapping
195182007	Vertebral artery occlusion (disorder)	y	direct mapping
95460007	Cerebellar infarction (disorder)	y	direct mapping
125081000119106	Cerebral infarction due to occlusion of precerebral artery (disorder)	y	direct mapping
195210002	Anterior cerebral artery syndrome (disorder)	y	direct mapping
195167002	External capsule hemorrhage (disorder)	y	direct mapping
276722003	Intracerebellar and posterior fossa hemorrhage (disorder)	y	direct mapping
307767006	Right sided cerebral infarction (disorder)	y	direct mapping
276648002	Intraventricular hemorrhage of prematurity (disorder)	y	direct mapping
274100004	Cerebral hemorrhage (disorder)	y	direct mapping
195169004	"Intracerebral hemorrhage, multiple localized (disorder)"	y	direct mapping
195180004	Basilar artery occlusion (disorder)	y	direct mapping
450418003	Cerebral hemorrhage following injury (disorder)	y	direct mapping
195231004	"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction (disorder)"	y	direct mapping
275434003	Stroke in the puerperium (disorder)	y	direct mapping
20059004	Occlusion of cerebral artery (disorder)	y	direct mapping
195240000	Sequelae of subarachnoid hemorrhage (disorder)	y	direct mapping
699270006	Cerebrovascular accident annual review (regime/therapy)	y	direct mapping
39925003	"Juvenile myopathy, encephalopathy, lactic acidosis AND stroke (disorder)"	y	direct mapping
266253001	Precerebral arterial occlusion (disorder)	y	direct mapping
195168007	Intracerebral hemorrhage with intraventricular hemorrhage (disorder)	y	direct mapping
70611002	Perinatal intraventricular hemorrhage (disorder)	y	direct mapping
112901000000108	Referral to multidisciplinary stroke function improvement service (procedure)	y	direct mapping
308067002	History of stroke in last year (situation)	y	direct mapping
56453003	"Hereditary cerebral amyloid angiopathy, Dutch type (disorder)"	y	direct mapping
277299009	Ruptured cerebral arteriovenous malformation (disorder)	y	direct mapping
812041000000104	Stroke self-management plan agreed (finding)	y	direct mapping
213208008	Anoxic brain damage complication (disorder)	y	direct mapping
230692004	Infarction - precerebral (disorder)	y	direct mapping
72986009	Acute hemorrhagic leukoencephalitis (disorder)	y	direct mapping
230691006	Cerebrovascular accident due to occlusion of cerebral artery (disorder)	y	direct mapping
230711001	Thalamic hemorrhage (disorder)	y	direct mapping
195183002	Multiple and bilateral precerebral arterial occlusion (disorder)	y	direct mapping
195165005	Basal ganglia hemorrhage (disorder)	y	direct mapping
95457000	Brain stem infarction (disorder)	y	direct mapping
307363008	Multiple lacunar infarcts (disorder)	y	direct mapping
213209000	Cerebral anoxia complication (disorder)	y	direct mapping
277303004	Angiogram-negative intracranial subarachnoid hemorrhage (disorder)	y	direct mapping
195186005	Cerebral infarction due to embolism of precerebral arteries (disorder)	y	direct mapping
277286006	Central post-stroke pain (finding)	y	direct mapping
277320000	Ruptured aneurysm of anterior communicating artery (disorder)	y	direct mapping
277329004	Ruptured internal carotid-posterior communicating artery zone aneurysm (disorder)	y	direct mapping
75038005	Cerebellar hemorrhage (disorder)	y	direct mapping
277330009	Ruptured internal carotid bifurcation aneurysm (disorder)	y	direct mapping
195230003	"Cerebral infarction due to cerebral venous thrombosis, non-pyogenic (disorder)"	y	direct mapping
195233001	Occlusion and stenosis of anterior cerebral artery (disorder)	y	direct mapping
38023001	Locked in syndrome (disorder)	y	direct mapping
56267009	Multi-infarct dementia (disorder)	y	direct mapping
281240008	Extension of cerebrovascular accident (disorder)	y	direct mapping
230714009	Anterior circulation stroke of uncertain pathology (disorder)	y	direct mapping
21454007	Subarachnoid intracranial hemorrhage (disorder)	y	direct mapping
186893003	Rupture of syphilitic cerebral aneurysm (disorder)	y	direct mapping
195155004	Subarachnoid hemorrhage from carotid siphon and bifurcation (disorder)	y	direct mapping
230710000	Lobar cerebral hemorrhage (disorder)	y	direct mapping
49422009	Cortical hemorrhage (disorder)	y	direct mapping
195217004	Right sided cerebral hemisphere cerebrovascular accident (disorder)	y	direct mapping
195239002	Late effects of cerebrovascular disease (disorder)	y	direct mapping
277316004	Ruptured aneurysm of middle cerebral artery (disorder)	y	direct mapping
230715005	Posterior circulation stroke of uncertain pathology (disorder)	y	direct mapping
230699008	Pure motor lacunar infarction (disorder)	y	direct mapping
52201006	Internal capsule hemorrhage (disorder)	y	direct mapping
291111000119105	Monoplegia of right nondominant upper limb due to and following cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
90165008	Subdural hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours) (disorder)	y	descendant of concept mapped from leaf
291411000119104	Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery (disorder)	y	descendant of concept mapped from leaf
126011000119107	Acquired caroticocavernous sinus fistula (disorder)	y	descendant of concept mapped from leaf
690201000119109	Ataxia due to and following embolic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
42970005	Nonpyogenic thrombosis of intracranial venous sinus (disorder)	y	descendant of concept mapped from leaf
275363001	Rupture of superficial cerebral vein (disorder)	y	descendant of concept mapped from leaf
703156006	Deep hemispheric cerebral hemorrhage (disorder)	y	descendant of concept mapped from leaf
722628000	Traumatic hemorrhage of subdural space of infratentorial region (disorder)	y	descendant of concept mapped from leaf
329451000119104	Cerebrovascular accident due to occlusion of right cerebellar artery by embolus (disorder)	y	descendant of concept mapped from leaf
206576006	Neonatal cerebral ischemia (disorder)	y	descendant of concept mapped from leaf
329561000119101	Occlusion of right posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
735115007	Occlusion of left pontine artery (disorder)	y	descendant of concept mapped from leaf
431266005	Intraparenchymal hematoma of brain (disorder)	y	descendant of concept mapped from leaf
699429007	History of cerebrovascular accident in last eight weeks (situation)	y	descendant of concept mapped from leaf
12237951000119100	Amaurosis fugax of right eye (disorder)	y	descendant of concept mapped from leaf
292861000119106	Lacunar ataxic hemiparesis of left dominant side (disorder)	y	descendant of concept mapped from leaf
34135005	Subdural hemorrhage following injury without open intracranial wound AND with loss of consciousness (disorder)	y	descendant of concept mapped from leaf
703184001	Asymptomatic occlusion of intracranial carotid artery (disorder)	y	descendant of concept mapped from leaf
291571000119106	Spontaneous cerebral hemorrhage (disorder)	y	descendant of concept mapped from leaf
127308007	Intracranial hemorrhage following injury with loss of consciousness (disorder)	y	descendant of concept mapped from leaf
3681008	Thrombophlebitis of torcular Herophili (disorder)	y	descendant of concept mapped from leaf
97531000119106	History of parietal cerebrovascular accident (situation)	y	descendant of concept mapped from leaf
722623009	Focal traumatic hemorrhage of brainstem (disorder)	y	descendant of concept mapped from leaf
254775002	Bregeat's syndrome (disorder)	y	descendant of concept mapped from leaf
408664007	Pontine artery occlusion (disorder)	y	descendant of concept mapped from leaf
734961002	Embolus of left posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
734963004	Embolus of right posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
17667005	Intracranial hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour) (disorder)	y	descendant of concept mapped from leaf
735131004	Occlusion of left cerebellar artery (disorder)	y	descendant of concept mapped from leaf
276649005	Perinatal periventricular hemorrhage (disorder)	y	descendant of concept mapped from leaf
65587001	Congenital anomaly of cerebrovascular system (disorder)	y	descendant of concept mapped from leaf
195176009	Non-traumatic intracranial subdural hemorrhage (disorder)	y	descendant of concept mapped from leaf
192763001	Phlebitis of central nervous system venous sinuses (disorder)	y	descendant of concept mapped from leaf
281864001	Non-traumatic intracranial subdural hematoma (disorder)	y	descendant of concept mapped from leaf
88747000	Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
34181000119102	Cerebral infarction due to occlusion of basilar artery (disorder)	y	descendant of concept mapped from leaf
26954004	Thrombophlebitis of superior sagittal sinus (disorder)	y	descendant of concept mapped from leaf
62973004	Extradural hemorrhage following injury without open intracranial wound AND with moderate loss of consciousness (1-24 hours) (disorder)	y	descendant of concept mapped from leaf
16002031000119100	Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder)	y	descendant of concept mapped from leaf
110997000	Fahr's syndrome (disorder)	y	descendant of concept mapped from leaf
329371000119101	Cerebrovascular accident due to occlusion of left middle cerebral artery by embolus (disorder)	y	descendant of concept mapped from leaf
127311008	Intracranial hemorrhage following injury with prolonged loss of consciousness AND return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
230223008	Septic thrombophlebitis of sigmoid sinus (disorder)	y	descendant of concept mapped from leaf
290641000119107	Dysphagia due to and following non-traumatic intracerebral hemorrhage (disorder)	y	descendant of concept mapped from leaf
95453001	Subdural intracranial hematoma (disorder)	y	descendant of concept mapped from leaf
127310009	Intracranial hemorrhage following injury with moderate loss of consciousness (disorder)	y	descendant of concept mapped from leaf
441887006	Monoplegia of lower limb as late effect of cerebrovascular disease (disorder)	y	descendant of concept mapped from leaf
291091000119102	Monoplegia of left nondominant upper limb due to and following cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
674361000119104	Apraxia due to and following ischemic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
428268007	Epidural intracranial hematoma (disorder)	y	descendant of concept mapped from leaf
291371000119100	Spontaneous hemorrhage of subarachnoid space from intracranial artery (disorder)	y	descendant of concept mapped from leaf
738779002	Spontaneous intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
209978003	"Extradural hemorrhage following injury with open intracranial wound, with no loss of consciousness (disorder)"	y	descendant of concept mapped from leaf
723141009	Intracranial hemorrhage co-occurrent and due to complex wound of head (disorder)	y	descendant of concept mapped from leaf
16000391000119100	Cerebrovascular accident due to occlusion of right posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
762633000	Occlusion of right cerebellar artery by embolus (disorder)	y	descendant of concept mapped from leaf
762652006	Occlusion of left posterior cerebral artery by embolus (disorder)	y	descendant of concept mapped from leaf
672531000119106	Dysphasia due to and following hemorrhagic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
89142007	Progressive intracranial arterial occlusion (disorder)	y	descendant of concept mapped from leaf
762648006	Stenosis of right cerebellar artery (disorder)	y	descendant of concept mapped from leaf
291531000119108	Spontaneous hemorrhage of cerebral hemisphere (disorder)	y	descendant of concept mapped from leaf
4332009	Subarachnoid hemorrhage following injury without open intracranial wound AND with concussion (disorder)	y	descendant of concept mapped from leaf
703313007	Cerebral amyloid angiopathy associated with systemic amyloidosis (disorder)	y	descendant of concept mapped from leaf
200330000	Puerperal cerebrovascular disorder - delivered (disorder)	y	descendant of concept mapped from leaf
703207000	Asymptomatic occlusion of anterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
330791000119108	Cerebrovascular accident due to thrombus of left carotid artery (disorder)	y	descendant of concept mapped from leaf
80901002	Endophlebitis of torcular Herophili (disorder)	y	descendant of concept mapped from leaf
312586003	Intracranial thrombophlebitis (disorder)	y	descendant of concept mapped from leaf
73173006	Spasm of cerebral arteries (disorder)	y	descendant of concept mapped from leaf
291621000119109	Cognitive deficit due to and following nontraumatic subarachnoid hemorrhage (disorder)	y	descendant of concept mapped from leaf
43216008	Extradural hemorrhage following injury without open intracranial wound (disorder)	y	descendant of concept mapped from leaf
590005	Congenital aneurysm of anterior communicating artery (disorder)	y	descendant of concept mapped from leaf
230724001	Cerebral amyloid angiopathy (disorder)	y	descendant of concept mapped from leaf
723857007	Silent micro-hemorrhage of brain (disorder)	y	descendant of concept mapped from leaf
149821000119103	Cerebral infarction due to carotid artery occlusion (disorder)	y	descendant of concept mapped from leaf
702374000	Neonatal noninfectious cerebral venous sinus thrombosis (disorder)	y	descendant of concept mapped from leaf
292621000119100	Occlusion of right vertebral artery (disorder)	y	descendant of concept mapped from leaf
734959006	Embolus of left cerebellar artery (disorder)	y	descendant of concept mapped from leaf
703208005	Asymptomatic occlusion of middle cerebral artery (disorder)	y	descendant of concept mapped from leaf
397809001	Nontraumatic extradural intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
133991000119109	Fluency disorder as sequela of cerebrovascular disease (disorder)	y	descendant of concept mapped from leaf
95456009	Brain stem ischemia (disorder)	y	descendant of concept mapped from leaf
142851000119103	Spontaneous cerebellar hemorrhage (disorder)	y	descendant of concept mapped from leaf
79341000119107	Mixed dementia (disorder)	y	descendant of concept mapped from leaf
724993002	Cerebral ischemic stroke due to occlusion of extracranial large artery (disorder)	y	descendant of concept mapped from leaf
63795001	Thrombosis of intracranial venous sinus of pregnancy AND/OR puerperium (disorder)	y	descendant of concept mapped from leaf
762632005	Occlusion of left cerebellar artery by embolus (disorder)	y	descendant of concept mapped from leaf
716051003	Cerebrovascular accident during surgery (disorder)	y	descendant of concept mapped from leaf
287731003	Cerebral ischemia (disorder)	y	descendant of concept mapped from leaf
87020000	Subarachnoid hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour) (disorder)	y	descendant of concept mapped from leaf
230716006	Carotid territory transient ischemic attack (disorder)	y	descendant of concept mapped from leaf
230732009	Cerebral arteritis in giant cell arteritis (disorder)	y	descendant of concept mapped from leaf
276284000	Subarachnoid hemorrhage from basilar artery aneurysm (disorder)	y	descendant of concept mapped from leaf
722615007	Focal hemorrhagic contusion of cerebrum (disorder)	y	descendant of concept mapped from leaf
18058007	Phlebitis of intracranial venous sinus (disorder)	y	descendant of concept mapped from leaf
15978631000119100	Occlusion of bilateral vertebral arteries (disorder)	y	descendant of concept mapped from leaf
206395003	"Intraventricular (nontraumatic) hemorrhage, grade 1, of fetus and newborn (disorder)"	y	descendant of concept mapped from leaf
69178005	Subarachnoid hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
16418006	Embolism of basilar sinus (disorder)	y	descendant of concept mapped from leaf
237867001	Hereditary cerebrovascular amyloidosis (disorder)	y	descendant of concept mapped from leaf
722619001	Focal traumatic hemorrhage of cerebellum (disorder)	y	descendant of concept mapped from leaf
78477003	Intracranial hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
16023991000119100	Cerebrovascular accident due to occlusion of left pontine artery (disorder)	y	descendant of concept mapped from leaf
329491000119109	Occlusion of left middle cerebral artery (disorder)	y	descendant of concept mapped from leaf
276278003	Subarachnoid hemorrhage from anterior cerebral artery aneurysm (disorder)	y	descendant of concept mapped from leaf
90520006	Vertebral artery stenosis (disorder)	y	descendant of concept mapped from leaf
209956005	Open traumatic subdural intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
73439007	Subarachnoid hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
111601003	Closed fracture of base of skull with intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
192757005	Embolism transverse sinus (disorder)	y	descendant of concept mapped from leaf
723138000	Primary traumatic hemorrhage of brainstem (disorder)	y	descendant of concept mapped from leaf
290631000119103	Dysarthria due to and following cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
450376009	Hemorrhage of intracranial meningeal space (disorder)	y	descendant of concept mapped from leaf
1089421000000100	Cerebral infarction due to stenosis of cerebral artery (disorder)	y	descendant of concept mapped from leaf
16371781000119100	Cerebellar stroke (disorder)	y	descendant of concept mapped from leaf
230702001	Lacunar ataxic hemiparesis (disorder)	y	descendant of concept mapped from leaf
111615001	Open skull fracture with intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
1055001	Stenosis of precerebral artery (disorder)	y	descendant of concept mapped from leaf
425932008	Thrombosis of posterior communicating artery (disorder)	y	descendant of concept mapped from leaf
276650005	Perinatal subependymal hemorrhage (disorder)	y	descendant of concept mapped from leaf
936271000000100	Congenital anomaly of precerebral vessel (disorder)	y	descendant of concept mapped from leaf
28318001	Basilar hemorrhage (disorder)	y	descendant of concept mapped from leaf
721412003	Minor laceration of vertebral artery (disorder)	y	descendant of concept mapped from leaf
33331000119103	Sequela of lacunar stroke (disorder)	y	descendant of concept mapped from leaf
291631000119107	Aphasia due to and following non-traumatic subarachnoid hemorrhage (disorder)	y	descendant of concept mapped from leaf
291351000119109	Spontaneous hemorrhage of subarachnoid space from basilar artery (disorder)	y	descendant of concept mapped from leaf
276269009	Unruptured aneurysm of anterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
674401000119108	Speech and language deficit due to and following ischemic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
12237911000119100	Amaurosis fugax of left eye (disorder)	y	descendant of concept mapped from leaf
286742002	Impending cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
425957003	Non-traumatic intracerebral ventricular hemorrhage (disorder)	y	descendant of concept mapped from leaf
266257000	Transient ischemic attack (disorder)	y	descendant of concept mapped from leaf
106016005	"Intracranial sinus thrombosis, embolism AND/OR inflammation (disorder)"	y	descendant of concept mapped from leaf
9901000119100	Occlusion of cerebral artery with stroke (disorder)	y	descendant of concept mapped from leaf
14070001	Multi-infarct dementia with depression (disorder)	y	descendant of concept mapped from leaf
6729006	Cerebral-retinal arteriovenous aneurysm (disorder)	y	descendant of concept mapped from leaf
276282001	Subarachnoid hemorrhage from anterior communicating artery aneurysm (disorder)	y	descendant of concept mapped from leaf
141151000119101	Nontraumatic subdural hematoma with brain compression (disorder)	y	descendant of concept mapped from leaf
443929000	Small vessel cerebrovascular disease (disorder)	y	descendant of concept mapped from leaf
59648004	Extradural hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours) (disorder)	y	descendant of concept mapped from leaf
281865000	Non-traumatic extradural intracranial hematoma (disorder)	y	descendant of concept mapped from leaf
276277008	Subarachnoid hemorrhage from multiple aneurysms (disorder)	y	descendant of concept mapped from leaf
1078001000000100	Haemorrhagic stroke (disorder)	y	descendant of concept mapped from leaf
16000351000119100	Cerebrovascular accident due to occlusion of left posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
204497008	Cerebrovascular system anomalies (disorder)	y	descendant of concept mapped from leaf
195205001	Impending cerebral ischemia (disorder)	y	descendant of concept mapped from leaf
698838008	Benign intracranial hypertension due to drug (disorder)	y	descendant of concept mapped from leaf
329421000119107	Cerebrovascular accident due to occlusion of right posterior cerebral artery by embolus (disorder)	y	descendant of concept mapped from leaf
722631004	Traumatic hemorrhage of cerebellum (disorder)	y	descendant of concept mapped from leaf
34501004	Intracranial hemorrhage following injury with intracranial wound AND moderate loss of consciousness (1-24 hours) (disorder)	y	descendant of concept mapped from leaf
292631000119102	Occlusion of left vertebral artery (disorder)	y	descendant of concept mapped from leaf
762651004	Occlusion of right posterior cerebral artery by embolus (disorder)	y	descendant of concept mapped from leaf
87253004	Subarachnoid hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours) (disorder)	y	descendant of concept mapped from leaf
703163006	Secondary cerebrovascular disease (disorder)	y	descendant of concept mapped from leaf
276271009	Unruptured aneurysm of posterior cerebral artery (disorder)	y	descendant of concept mapped from leaf
111677000	Subdural hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) and without return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
425642008	Monoplegia of dominant lower limb as a late effect of cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
15710721000119100	Dissecting hemorrhage of left vertebral artery (disorder)	y	descendant of concept mapped from leaf
413758000	Cardioembolic stroke (disorder)	y	descendant of concept mapped from leaf
192753009	Phlebitis and thrombophlebitis of intracranial sinuses (disorder)	y	descendant of concept mapped from leaf
118961000119101	History of hemorrhagic cerebrovascular accident without residual deficits (situation)	y	descendant of concept mapped from leaf
698627005	Postoperative phlebitis and thrombophlebitis of intracranial sinuses (disorder)	y	descendant of concept mapped from leaf
111593004	Closed fracture of vault of skull with intracranial hemorrhage (disorder)	y	descendant of concept mapped from leaf
674121000119107	Ataxia due to and following hemorrhagic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
42994005	Nonruptured cerebral aneurysm (disorder)	y	descendant of concept mapped from leaf
16218291000119100	Acute cerebral ischemia (disorder)	y	descendant of concept mapped from leaf
705130002	Cerebral infarction due to thrombosis of middle cerebral artery (disorder)	y	descendant of concept mapped from leaf
450425005	Intracranial hematoma (disorder)	y	descendant of concept mapped from leaf
21202004	Perinatal intracranial subarachnoid hemorrhage (disorder)	y	descendant of concept mapped from leaf
86182004	Extradural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level (disorder)	y	descendant of concept mapped from leaf
48601002	Thrombosis of precerebral artery (disorder)	y	descendant of concept mapped from leaf
302880005	Septic thrombophlebitis of sagittal sinus (disorder)	y	descendant of concept mapped from leaf
65189006	Extradural hemorrhage following injury with open intracranial wound (disorder)	y	descendant of concept mapped from leaf
40276003	Embolism of precerebral artery (disorder)	y	descendant of concept mapped from leaf
724425005	Cerebral ischemic stroke due to intracranial large artery atherosclerosis (disorder)	y	descendant of concept mapped from leaf
290931000119108	Monoplegia of lower limb due to and following cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
230703006	Dysarthria-clumsy hand syndrome (disorder)	y	descendant of concept mapped from leaf
45502001	Cerebrovascular amyloidosis (disorder)	y	descendant of concept mapped from leaf
15742000	Thrombosis of inferior sagittal sinus (disorder)	y	descendant of concept mapped from leaf
703267003	Cerebrofacial arteriovenous metameric syndrome type 1 (disorder)	y	descendant of concept mapped from leaf
90099008	Subcortical leukoencephalopathy (disorder)	y	descendant of concept mapped from leaf
444172003	Recurrent transient cerebral ischemic attack (disorder)	y	descendant of concept mapped from leaf
291511000119103	Spontaneous hemorrhage of deep cerebral hemisphere (disorder)	y	descendant of concept mapped from leaf
200332008	Puerperal cerebrovascular disorder with antenatal complication (disorder)	y	descendant of concept mapped from leaf
16061002	Endophlebitis of lateral venous sinus (disorder)	y	descendant of concept mapped from leaf
16026991000119100	Cerebrovascular accident due to stenosis of left carotid artery (disorder)	y	descendant of concept mapped from leaf
65084004	Vertebral artery embolism (disorder)	y	descendant of concept mapped from leaf
65312002	Cerebral arteriosclerosis (disorder)	y	descendant of concept mapped from leaf
441960006	Speech and language deficit as late effect of cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
672461000119104	Hemiplegia of dominant side due to and following ischemic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
762630002	Occlusion of left middle cerebral artery by embolus (disorder)	y	descendant of concept mapped from leaf
70607008	Thrombosis of superior sagittal sinus (disorder)	y	descendant of concept mapped from leaf
111297002	Nonparalytic stroke (disorder)	y	descendant of concept mapped from leaf
95458005	Cerebellar artery occlusion (disorder)	y	descendant of concept mapped from leaf
674161000119102	Monoplegia of upper limb due to and following ischemic cerebrovascular accident (disorder)	y	descendant of concept mapped from leaf
703161008	Occlusion of internal auditory artery (disorder)	y	descendant of concept mapped from leaf
276276004	Unruptured aneurysm of posterior inferior cerebellar artery (disorder)	y	descendant of concept mapped from leaf
230221005	Intracranial arterial septic embolism (disorder)	y	descendant of concept mapped from leaf
