All clinical codes used by this project.
NB. This file is auto-generated.
Some clinical codes become garbled when opening csv files in MS Excel. This is because Excel attempts to convert them to a number. For example SNOMED codes above 11 digits appear in scientific notation format (1.03e11) while Read codes with a trailing decimal point such as '1371.' lose the '.' and becomes 1371
To get round this we provide the clinical codes in two columns:
- The [Code] column contains the raw values and can be used if this file is viewed in a text editor or processed by statistical software.
- The [ExcelCode] column behaves when opened in Excel and is to be used if the column needs to be copy/pasted

Name,Version,Terminology,Code,ExcelCode,Description
"covid-positive-pcr-test",1,"ctv3",XaLTE,XaLTE,"Coronavirus nucleic acid detection"
"covid-positive-pcr-test",1,"emis",^ESCT1305238,^ESCT1305238,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) qualitative existence in specimen"
"covid-positive-pcr-test",1,"emis",^ESCT1348314,^ESCT1348314,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive"
"covid-positive-pcr-test",1,"emis",^ESCT1305235,^ESCT1305235,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive "
"covid-positive-pcr-test",1,"emis",^ESCT1300228,^ESCT1300228,"COVID-19 confirmed by laboratory test GP COVID-19"
"covid-positive-pcr-test",1,"emis",^ESCT1348316,^ESCT1348316,"2019-nCoV (novel coronavirus) ribonucleic acid detected"
"covid-positive-pcr-test",1,"emis",^ESCT1301223,^ESCT1301223,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) using polymerase chain reaction technique"
"covid-positive-pcr-test",1,"emis",^ESCT1348359,^ESCT1348359,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive at the limit of detection"
"covid-positive-pcr-test",1,"emis",^ESCT1299053,^ESCT1299053,"Detection of 2019-nCoV (novel coronavirus) using polymerase chain reaction technique"
"covid-positive-pcr-test",1,"emis",^ESCT1300228,^ESCT1300228,"COVID-19 confirmed by laboratory test"
"covid-positive-pcr-test",1,"emis",^ESCT1348359,^ESCT1348359,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive at the limit of detection"
"covid-positive-pcr-test",1,"emis",^ESCT1299054,^ESCT1299054,"Detection of Wuhan 2019-nCoV (novel coronavirus) using polymerase chain reaction technique"
"covid-positive-pcr-test",1,"emis",^ESCT1299055,^ESCT1299055,"Detection of 2019 novel coronavirus using polymerase chain reaction technique"
"covid-positive-pcr-test",1,"emis",^ESCT1348570,^ESCT1348570,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) using polymerase chain reaction"
"covid-positive-pcr-test",1,"emis",^ESCT1348571,^ESCT1348571,"Detection of ribonucleic acid of COVID-19 using polymerase chain reaction"
"covid-positive-pcr-test",1,"emis",^ESCT1348572,^ESCT1348572,"Detection of ribonucleic acid of 2019 novel coronavirus using polymerase chain reaction"
"covid-positive-pcr-test",1,"emis",^ESCT1348573,^ESCT1348573,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction"
"covid-positive-pcr-test",1,"emis",^ESCT1348574,^ESCT1348574,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) using polymerase chain reaction"
"covid-positive-pcr-test",1,"emis",^ESCTCO806483,^ESCTCO806483,"Coronavirus nucleic acid detection"
"covid-positive-pcr-test",1,"emis",^ESCTCO832162,^ESCTCO832162,"Coronavirus nucleic acid detection assay"
"covid-positive-pcr-test",1,"emis",^ESCTCO833909,^ESCTCO833909,"Coronavirus RNA (ribonucleic acid) detection assay"
"covid-positive-pcr-test",1,"emis",^ESCT1348315,^ESCT1348315,"Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected"
"covid-positive-pcr-test",1,"readv2",4J3R6,4J3R6,"SARS-CoV-2 RNA pos lim detect"
"covid-positive-pcr-test",1,"readv2",A7952,A7952,"COVID-19 confirmed by laboratory test"
"covid-positive-pcr-test",1,"readv2",43hF.,43hF.,"Detection of SARS-CoV-2 by PCR "
"covid-positive-pcr-test",1,"readv2",43jS.00,43jS.00,"Coronavirus nucleic acid detection"
"covid-positive-pcr-test",1,"readv2",43jS000,43jS000,"Coronavirus nucleic acid detection assay"
"covid-positive-pcr-test",1,"readv2",43jS100,43jS100,"Coronavirus ribonucleic acid detection assay"
"covid-positive-pcr-test",1,"snomed",1240511000000106,"=""1240511000000106""","Detection of 2019 novel coronavirus using polymerase chain reaction technique (procedure)"
"covid-positive-pcr-test",1,"snomed",1300721000000109,"=""1300721000000109""","Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 confirmed by laboratory test (situation)"
"covid-positive-pcr-test",1,"snomed",871560001,"=""871560001""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction (observable entity)"
"covid-positive-pcr-test",1,"snomed",1269559008,"=""1269559008""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 using microchip real time polymerase chain reaction (observable entity)"
"covid-positive-pcr-test",1,"snomed",204351000000100,"=""204351000000100""","Coronavirus nucleic acid detection (procedure)"
"covid-positive-pcr-test",1,"snomed",906711000000107,"=""906711000000107""","Coronavirus nucleic acid detection assay (procedure)"
"covid-positive-pcr-test",1,"snomed",933791000000101,"=""933791000000101""","Coronavirus ribonucleic acid detection assay (procedure)"
"covid-positive-pcr-test",1,"snomed",817111000000102,"=""817111000000102""","Measurement of coronavirus ribonucleic acid by nucleic acid amplification test (procedure)"
"covid-positive-pcr-test",1,"snomed",1029481000000103,"=""1029481000000103""","Coronavirus nucleic acid detection assay (observable entity)"
"covid-positive-pcr-test",1,"snomed",1008541000000105,"=""1008541000000105""","Coronavirus ribonucleic acid detection assay (observable entity)"
"covid-positive-pcr-test",1,"snomed",1321301000000101,"=""1321301000000101""","Severe acute respiratory syndrome coronavirus 2 ribonucleic acid qualitative existence in specimen (observable entity)"
"covid-positive-pcr-test",1,"snomed",1324601000000106,"=""1324601000000106""","Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected (finding)"
"covid-positive-pcr-test",1,"snomed",1324881000000100,"=""1324881000000100""","Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result positive at the limit of detection (finding)"
"covid-positive-test-other",1,"ctv3",4J3R1,4J3R1,"2019-nCoV (novel coronavirus) detected "
"covid-positive-test-other",1,"ctv3",Y20d1,Y20d1,"Confirmed 2019-nCov (Wuhan) infection"
"covid-positive-test-other",1,"ctv3",Y23f7,Y23f7,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) detection result positive"
"covid-positive-test-other",1,"emis",^ESCT1303928,^ESCT1303928,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) detection result positive "
"covid-positive-test-other",1,"emis",^ESCT1299074,^ESCT1299074,"2019-nCoV (novel coronavirus) detected"
"covid-positive-test-other",1,"emis",^ESCT1301230,^ESCT1301230,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) detected"
"covid-positive-test-other",1,"emis",EMISNQCO303,EMISNQCO303,"Confirmed 2019-nCoV (Wuhan) infectio"
"covid-positive-test-other",1,"emis",^ESCT1299075,^ESCT1299075,"Wuhan 2019-nCoV (novel coronavirus) detected"
"covid-positive-test-other",1,"emis",^ESCT1300229,^ESCT1300229,"COVID-19 confirmed using clinical diagnostic criteria"
"covid-positive-test-other",1,"emis",^ESCT1348575,^ESCT1348575,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)"
"covid-positive-test-other",1,"emis",^ESCT1299074,^ESCT1299074,"2019-nCoV (novel coronavirus) detected"
"covid-positive-test-other",1,"emis",^ESCT1300229,^ESCT1300229,"COVID-19 confirmed using clinical diagnostic criteria"
"covid-positive-test-other",1,"emis",EMISNQCO303,EMISNQCO303,"Confirmed 2019-nCoV (novel coronavirus) infection"
"covid-positive-test-other",1,"emis",EMISNQCO303,EMISNQCO303,"Confirmed 2019-nCoV (novel coronavirus) infection"
"covid-positive-test-other",1,"emis",^ESCT1348575,^ESCT1348575,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)"
"covid-positive-test-other",1,"emis",^ESCT1299076,^ESCT1299076,"2019 novel coronavirus detected"
"covid-positive-test-other",1,"emis",^ESCT1303246,^ESCT1303246,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) qualitative existence in specimen"
"covid-positive-test-other",1,"emis",^ESCT1303247,^ESCT1303247,"2019-nCoV (novel coronavirus) qualitative existence in specimen"
"covid-positive-test-other",1,"emis",^ESCT1348315,^ESCT1348315,"Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected"
"covid-positive-test-other",1,"emis",^ESCT1348360,^ESCT1348360,"2019-nCoV (novel coronavirus) detection result positive at the limit of detection"
"covid-positive-test-other",1,"emis",^ESCT1348394,^ESCT1348394,"Severe acute respiratory syndrome coronavirus 2 detected"
"covid-positive-test-other",1,"emis",^ESCT1348395,^ESCT1348395,"COVID-19 detected"
"covid-positive-test-other",1,"emis",^ESCT1300230,^ESCT1300230,"Probable COVID-19 confirmed using clinical diagnostic criteria"
"covid-positive-test-other",1,"emis",^ESCT1300231,^ESCT1300231,"COVID-19 confirmed clinically"
"covid-positive-test-other",1,"emis",^ESCT1305235,^ESCT1305235,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive"
"covid-positive-test-other",1,"emis",^ESCT1305238,^ESCT1305238,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) qualitative existence in specimen"
"covid-positive-test-other",1,"emis",^ESCT1348314,^ESCT1348314,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive"
"covid-positive-test-other",1,"emis",^ESCT1348316,^ESCT1348316,"2019-nCoV (novel coronavirus) ribonucleic acid detected"
"covid-positive-test-other",1,"emis",^ESCT1348359,^ESCT1348359,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) RNA (ribonucleic acid) detection result positive at the limit of detection"
"covid-positive-test-other",1,"emis",^ESCT1348576,^ESCT1348576,"Detection of Severe acute respiratory syndrome coronavirus 2"
"covid-positive-test-other",1,"emis",^ESCT1348577,^ESCT1348577,"Detection of COVID-19"
"covid-positive-test-other",1,"emis",^ESCT1348578,^ESCT1348578,"2019 novel coronavirus assay"
"covid-positive-test-other",1,"emis",^ESCT1348579,^ESCT1348579,"Detection of 2019-nCoV (novel coronavirus)"
"covid-positive-test-other",1,"emis",^ESCT1299074,^ESCT1299074,"2019-nCoV (novel coronavirus) detected"
"covid-positive-test-other",1,"emis",^ESCT1299075,^ESCT1299075,"Wuhan 2019-nCoV (novel coronavirus) detected"
"covid-positive-test-other",1,"emis",^ESCT1299076,^ESCT1299076,"2019 novel coronavirus detected"
"covid-positive-test-other",1,"emis",^ESCT1301230,^ESCT1301230,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) detected"
"covid-positive-test-other",1,"emis",^ESCT1303246,^ESCT1303246,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) qualitative existence in specimen"
"covid-positive-test-other",1,"emis",^ESCT1303247,^ESCT1303247,"2019-nCoV (novel coronavirus) qualitative existence in specimen"
"covid-positive-test-other",1,"emis",^ESCT1303928,^ESCT1303928,"SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) detection result positive"
"covid-positive-test-other",1,"emis",^ESCT1348360,^ESCT1348360,"2019-nCoV (novel coronavirus) detection result positive at the limit of detection"
"covid-positive-test-other",1,"emis",^ESCT1348394,^ESCT1348394,"Severe acute respiratory syndrome coronavirus 2 detected"
"covid-positive-test-other",1,"emis",^ESCT1348395,^ESCT1348395,"COVID-19 detected"
"covid-positive-test-other",1,"emis",^ESCT1299113,^ESCT1299113,"Disease caused by 2019-nCoV (novel coronavirus)"
"covid-positive-test-other",1,"emis",^ESCT1299114,^ESCT1299114,"Disease caused by Wuhan 2019-nCoV (novel coronavirus)"
"covid-positive-test-other",1,"emis",^ESCT1299115,^ESCT1299115,"Disease caused by 2019 novel coronavirus"
"covid-positive-test-other",1,"emis",^ESCT1301243,^ESCT1301243,"COVID-19"
"covid-positive-test-other",1,"emis",^ESCT1301244,^ESCT1301244,"COVID-19 caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)"
"covid-positive-test-other",1,"emis",^ESCT1348538,^ESCT1348538,"Detection of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) antigen"
"covid-positive-test-other",1,"emis",^ESCT1348539,^ESCT1348539,"Detection of Severe acute respiratory syndrome coronavirus 2 antigen"
"covid-positive-test-other",1,"emis",^ESCT1348540,^ESCT1348540,"Detection of 2019 novel coronavirus antigen"
"covid-positive-test-other",1,"emis",^ESCT1348541,^ESCT1348541,"Detection of 2019-nCoV (novel coronavirus) antigen"
"covid-positive-test-other",1,"emis",^ESCT1348542,^ESCT1348542,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2"
"covid-positive-test-other",1,"emis",^ESCT1348543,^ESCT1348543,"Detection of ribonucleic acid of COVID-19"
"covid-positive-test-other",1,"emis",^ESCT1348544,^ESCT1348544,"2019 novel coronavirus ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348545,^ESCT1348545,"COVID-19 ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348546,^ESCT1348546,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) in nasopharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348547,^ESCT1348547,"Detection of ribonucleic acid of 2019 novel coronavirus in nasopharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348548,^ESCT1348548,"Nasopharyngeal swab COVID-19 ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348549,^ESCT1348549,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 in nasopharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348550,^ESCT1348550,"Detection of ribonucleic acid of COVID-19 in nasopharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348551,^ESCT1348551,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) in nasopharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348552,^ESCT1348552,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) in oropharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348553,^ESCT1348553,"Detection of ribonucleic acid of 2019 novel coronavirus in oropharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348554,^ESCT1348554,"Oropharyngeal swab COVID-19 ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348555,^ESCT1348555,"Detection of ribonucleic acid of COVID-19 in oropharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348556,^ESCT1348556,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 in oropharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348557,^ESCT1348557,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) in oropharyngeal swab"
"covid-positive-test-other",1,"emis",^ESCT1348558,^ESCT1348558,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) in sputum"
"covid-positive-test-other",1,"emis",^ESCT1348559,^ESCT1348559,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 in sputum"
"covid-positive-test-other",1,"emis",^ESCT1348560,^ESCT1348560,"Sputum COVID-19 ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348561,^ESCT1348561,"Detection of ribonucleic acid of COVID-19 in sputum"
"covid-positive-test-other",1,"emis",^ESCT1348562,^ESCT1348562,"Detection of ribonucleic acid of 2019 novel coronavirus in sputum"
"covid-positive-test-other",1,"emis",^ESCT1348563,^ESCT1348563,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) in sputum"
"covid-positive-test-other",1,"emis",^ESCT1348564,^ESCT1348564,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"emis",^ESCT1348565,^ESCT1348565,"Detection of ribonucleic acid of COVID-19 in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"emis",^ESCT1348566,^ESCT1348566,"Bronchoalveolar lavage fluid COVID-19 ribonucleic acid assay"
"covid-positive-test-other",1,"emis",^ESCT1348567,^ESCT1348567,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"emis",^ESCT1348568,^ESCT1348568,"Detection of ribonucleic acid of 2019 novel coronavirus in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"emis",^ESCT1348569,^ESCT1348569,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"emis",^ESCT1348570,^ESCT1348570,"Detection of RNA (ribonucleic acid) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) using polymerase chain reaction"
"covid-positive-test-other",1,"emis",^ESCT1348571,^ESCT1348571,"Detection of ribonucleic acid of COVID-19 using polymerase chain reaction"
"covid-positive-test-other",1,"emis",^ESCT1348572,^ESCT1348572,"Detection of ribonucleic acid of 2019 novel coronavirus using polymerase chain reaction"
"covid-positive-test-other",1,"emis",^ESCT1348573,^ESCT1348573,"Detection of ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction"
"covid-positive-test-other",1,"emis",^ESCT1348574,^ESCT1348574,"Detection of ribonucleic acid of 2019-nCoV (novel coronavirus) using polymerase chain reaction"
"covid-positive-test-other",1,"emis",^ESCT1348656,^ESCT1348656,"Asymptomatic SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) infection"
"covid-positive-test-other",1,"emis",^ESCT1348657,^ESCT1348657,"Asymptomatic COVID-19"
"covid-positive-test-other",1,"emis",^ESCT1348658,^ESCT1348658,"Asymptomatic 2019 novel coronavirus"
"covid-positive-test-other",1,"emis",^ESCT1348659,^ESCT1348659,"Asymptomatic Severe acute respiratory syndrome coronavirus 2 infection"
"covid-positive-test-other",1,"emis",^ESCT1348660,^ESCT1348660,"Asymptomatic 2019-nCoV (novel coronavirus) infection"
"covid-positive-test-other",1,"emis",^ESCT1421535,^ESCT1421535,"Detection of ribonucleic acid of SARS-CoV-2 in bronchoalveolar lavage fluid"
"covid-positive-test-other",1,"readv2",4J3R1,4J3R1,"2019-nCoV (novel coronavirus) detected "
"covid-positive-test-other",1,"snomed",1240581000000104,"=""1240581000000104""","Severe acute respiratory syndrome coronavirus 2 detected (finding)"
"covid-positive-test-other",1,"snomed",1321301000000101,"=""1321301000000101""","Severe acute respiratory syndrome coronavirus 2 qualitative existence in specimen (observable entity)"
"covid-positive-test-other",1,"snomed",1324601000000106,"=""1324601000000106""","Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected (finding)"
"covid-positive-test-other",1,"snomed",1324881000000100,"=""1324881000000100""","Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detection result positive at the limit of detection (finding)"
"covid-positive-test-other",1,"snomed",871562009,"=""871562009""","Detection of Severe acute respiratory syndrome coronavirus 2 (observable entity)"
"covid-positive-test-other",1,"snomed",1300731000000106,"=""1300731000000106""","Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 confirmed using clinical diagnostic criteria (situation)"
"covid-positive-test-other",1,"snomed",1240751000000100 ,1240751000000100 ,"Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2"
"covid-positive-test-other",1,"snomed",189486241000119100 ,189486241000119100 ,"Asymptomatic Severe acute respiratory syndrome coronavirus 2 infection"
"covid-positive-test-other",1,"snomed",871555000,"=""871555000""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 (observable entity)"
"covid-positive-test-other",1,"snomed",50321000237103,"=""50321000237103""","Qualitative result of severe acute respiratory syndrome coronavirus 2 ribonucleic acid nucleic acid amplification (observable entity)"
"covid-positive-test-other",1,"snomed",871560001,"=""871560001""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction (observable entity)"
"covid-positive-test-other",1,"snomed",1269559008,"=""1269559008""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 using microchip real time polymerase chain reaction (observable entity)"
"covid-positive-test-other",1,"snomed",871559006,"=""871559006""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in bronchoalveolar lavage fluid (observable entity)"
"covid-positive-test-other",1,"snomed",871558003,"=""871558003""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in sputum (observable entity)"
"covid-positive-test-other",1,"snomed",871557008,"=""871557008""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in oropharyngeal swab (observable entity)"
"covid-positive-test-other",1,"snomed",871556004,"=""871556004""","Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in nasopharyngeal swab (observable entity)"
"covid-positive-test-other",1,"snomed",871553007,"=""871553007""","Detection of severe acute respiratory syndrome coronavirus 2 antigen (observable entity)"
"covid-positive-test-other",1,"snomed",51631000237101,"=""51631000237101""","Qualitative result of severe acute respiratory syndrome coronavirus 2 antigen in serum (observable entity)"
"covid-positive-test-other",1,"snomed",840539006,"=""840539006""","Disease caused by Severe acute respiratory syndrome coronavirus 2 (disorder)"
"covid-positive-test-other",1,"snomed",840544004,"=""840544004""","Suspected disease caused by 2019 novel coronavirus (situation)"
"covid-positive-test-other",1,"snomed",1325171000000109,"=""1325171000000109""","Acute disease caused by severe acute respiratory syndrome coronavirus 2 infection (disorder)"
"covid-positive-test-other",1,"snomed",1240761000000102,"=""1240761000000102""","Suspected disease caused by 2019 novel coronavirus (situation)"
"covid-positive-test-other",1,"snomed",1300681000000102,"=""1300681000000102""","Assessment using coronavirus disease 19 severity scale (procedure)"
"covid-positive-test-other",1,"snomed",1325181000000106,"=""1325181000000106""","Ongoing symptomatic disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)"
"long-covid-diagnosis",1,"ctv3",Y2b87,Y2b87,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"ctv3",Y2a15,Y2a15,"Current ongoing illness following confirmed SARS-CoV-2 infection"
"long-covid-diagnosis",1,"emis",^ESCT1348645,^ESCT1348645,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"emis",^ESCT1348648,^ESCT1348648,"Ongoing symptomatic COVID-19"
"long-covid-diagnosis",1,"emis",^ESCT1348649,^ESCT1348649,"Ongoing symptomatic disease caused by severe acute respiratory syndrome coronavirus 2"
"long-covid-diagnosis",1,"emis",^ESCT1416863,^ESCT1416863,"Chronic post-COVID-19 syndrome"
"long-covid-diagnosis",1,"emis",^ESCT1416864,^ESCT1416864,"Chronic COVID-19 syndrome"
"long-covid-diagnosis",1,"readv2",A795500,A795500,"Ongoing symptomatic COVID-19"
"long-covid-diagnosis",1,"readv2",AyuJC00,AyuJC00,"Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"snomed",1325161000000102,"=""1325161000000102""","Post-COVID-19 syndrome"
"long-covid-diagnosis",1,"snomed",1325181000000106,"=""1325181000000106""","Ongoing symptomatic disease caused by severe acute respiratory syndrome coronavirus 2"
"long-covid-diagnosis",1,"snomed",1119304009,"=""1119304009""","Chronic post-COVID-19 syndrome"
"long-covid-referral",1,"ctv3",Y2b88,Y2b88,"Signposting to Your COVID Recovery"
"long-covid-referral",1,"ctv3",Y2b89,Y2b89,"Referral to post-COVID assessment clinic"
